gene,ko_l2_mean,ko_centroid_shift,mean_expr,frac_expr,rank,t0_tag
ELAVL2,0.009461188,0.0061466782,0.33453757,0.21820809248554912,964,t115d_RG
RND3,0.009438801,0.0065028905,0.32442197,0.20014450867052022,965,t115d_RG
ADGRG6,0.009433338,0.0067880126,0.17702313,0.12572254335260116,966,t115d_RG
CSNK2B,0.009432996,0.0062631923,0.33742774,0.21459537572254336,967,t115d_RG
CCNB1,0.009422155,0.0071769785,0.34971097,0.08598265895953758,968,t115d_RG
FPGT,0.009394292,0.005954357,0.22976878,0.17413294797687862,969,t115d_RG
CKS2,0.009371394,0.0055131884,0.5115607,0.14595375722543352,970,t115d_RG
CRTC1,0.009364911,0.0053851344,0.2947977,0.22687861271676302,971,t115d_RG
WWTR1-1,0.009351275,0.0061644837,0.23049133,0.14667630057803469,972,t115d_RG
ALYREF,0.009340057,0.007365841,0.19580925,0.13222543352601157,973,t115d_RG
DEAF1,0.009338583,0.0044597583,0.3468208,0.25939306358381503,974,t115d_RG
CLSTN2,0.009334536,0.0070076087,0.20014451,0.12644508670520233,975,t115d_RG
LAMA4-1,0.009307112,0.0072540324,0.14739884,0.09465317919075145,976,t115d_RG
SEMA3C,0.009282529,0.007399491,0.1618497,0.1199421965317919,977,t115d_RG
PDZD4,0.009281838,0.0072786864,0.18352601,0.16040462427745664,978,t115d_RG
BIRC5,0.009263699,0.0070172725,0.23338151,0.08020231213872832,979,t115d_RG
TMX2,0.009260571,0.0058042225,0.3316474,0.2254335260115607,980,t115d_RG
APPAT,0.009219827,0.0061893966,0.1683526,0.14523121387283236,981,t115d_RG
ZFHX4-AS1,0.009201094,0.006437698,0.21459538,0.12861271676300579,982,t115d_RG
RASSF8,0.009184565,0.0042824857,0.34754336,0.20303468208092484,983,t115d_RG
KLHL1,0.009178501,0.0072975983,0.14306359,0.10404624277456648,984,t115d_RG
ZFP36L2,0.009164048,0.0069911084,0.37789017,0.1611271676300578,985,t115d_RG
GALNT13,0.00916114,0.0068597244,0.34104046,0.19002890173410406,986,t115d_RG
IL17RD,0.0091580665,0.006753841,0.21242775,0.15823699421965318,987,t115d_RG
PWRN4,0.009155569,0.005693645,0.31430635,0.17485549132947978,988,t115d_RG
DPYD,0.009142456,0.0071917083,0.18641618,0.12427745664739884,989,t115d_RG
MPPED1,0.009104318,0.006964871,0.17702313,0.12789017341040462,990,t115d_RG
SYN2,0.009061099,0.006869769,0.17702313,0.11271676300578035,991,t115d_RG
SLC8A1-AS1,0.009049316,0.0053834715,0.3251445,0.17196531791907516,992,t115d_RG
LRP2,0.009041784,0.0059847566,0.23410405,0.14523121387283236,993,t115d_RG
FSIP2,0.008948454,0.0062738196,0.18713872,0.14089595375722544,994,t115d_RG
DLGAP2,0.008919111,0.0070697824,0.14523122,0.09031791907514451,995,t115d_RG
UBE2T,0.008880765,0.0069419136,0.22976878,0.12066473988439307,996,t115d_RG
RSPO2,0.008880543,0.00654608,0.46459538,0.05852601156069364,997,t115d_RG
NRP1,0.008842716,0.0065756002,0.23338151,0.1531791907514451,998,t115d_RG
COBL,0.00881864,0.0067575737,0.15968208,0.10910404624277456,999,t115d_RG
LINC01090,0.008803318,0.0059464127,0.15534683,0.11705202312138728,1000,t115d_RG
CERS1,0.008761245,0.0055359127,0.2384393,0.1596820809248555,1001,t115d_RG
HHIP,0.008757772,0.005785502,0.21965317,0.13439306358381503,1002,t115d_RG
ZNF385B,0.008757594,0.0070993854,0.125,0.07803468208092486,1003,t115d_RG
CA10,0.00875741,0.0066713947,0.15895954,0.08164739884393063,1004,t115d_RG
MYO1E,0.008750595,0.005184636,0.45809248,0.17413294797687862,1005,t115d_RG
ELAVL4,0.008735891,0.0063933237,0.2651734,0.18280346820809248,1006,t115d_RG
MED15,0.008707689,0.0054583945,0.26228324,0.21098265895953758,1007,t115d_RG
NUDT1,0.008688881,0.0067341886,0.19075145,0.14017341040462428,1008,t115d_RG
SUCLA2,0.008682183,0.005489162,0.32008672,0.23049132947976878,1009,t115d_RG
PCAT1,0.008667064,0.00510048,0.2565029,0.11416184971098266,1010,t115d_RG
GABRG3-AS1,0.008666318,0.006387404,0.13583815,0.0888728323699422,1011,t115d_RG
CACNA1B,0.008659374,0.0071888748,0.24710983,0.13222543352601157,1012,t115d_RG
ZNF804B,0.008617442,0.0066710943,0.21098267,0.09465317919075145,1013,t115d_RG
CCP110,0.008587056,0.0050720186,0.2868497,0.21170520231213874,1014,t115d_RG
CHD8,0.008578358,0.005178923,0.30708092,0.2333815028901734,1015,t115d_RG
LCMT1,0.008556873,0.0064600264,0.26878613,0.20881502890173412,1016,t115d_RG
ROBO3,0.008536508,0.005446175,0.14089595,0.1199421965317919,1017,t115d_RG
SLC2A3,0.008502497,0.0059766755,0.25939307,0.15534682080924855,1018,t115d_RG
CMAHP,0.0084998775,0.0063335737,0.19580925,0.09754335260115607,1019,t115d_RG
NTN4,0.008485212,0.0067749494,0.19797687,0.12716763005780346,1020,t115d_RG
MYDGF-1,0.008453458,0.007036502,0.11054913,0.09609826589595376,1021,t115d_RG
CDC25C,0.0084272,0.0055476385,0.26228324,0.1069364161849711,1022,t115d_RG
SLC5A3,0.008353219,0.005944519,0.16257225,0.13078034682080925,1023,t115d_RG
HEY1,0.008348835,0.0061899587,0.2066474,0.12355491329479769,1024,t115d_RG
SRRM4,0.008336707,0.005867132,0.25433525,0.17341040462427745,1025,t115d_RG
FGF13-1,0.0083352635,0.0056747016,0.35621387,0.17196531791907516,1026,t115d_RG
DNM2,0.0083082365,0.0054904795,0.29407513,0.21893063583815028,1027,t115d_RG
TMEFF2,0.0082587935,0.0063313846,0.19580925,0.11632947976878613,1028,t115d_RG
ZNF587B,0.008248373,0.0067894063,0.119942196,0.0953757225433526,1029,t115d_RG
APLP1,0.008235871,0.0061094156,0.26950866,0.21098265895953758,1030,t115d_RG
CADPS2,0.008226248,0.0055526737,0.1734104,0.11054913294797687,1031,t115d_RG
CLMP,0.008206084,0.005954278,0.15895954,0.1069364161849711,1032,t115d_RG
SCN2A,0.008198078,0.0056024417,0.17630059,0.1315028901734104,1033,t115d_RG
HIVEP3,0.008181011,0.005219635,0.23193641,0.16690751445086704,1034,t115d_RG
FEZF2,0.008094185,0.0064176684,0.12789017,0.078757225433526,1035,t115d_RG
FSTL4,0.008091623,0.005727608,0.125,0.07803468208092486,1036,t115d_RG
PLCL1,0.008088732,0.005840479,0.27095374,0.16618497109826588,1037,t115d_RG
KCNMB2-AS1,0.008069776,0.005612086,0.17774567,0.09393063583815028,1038,t115d_RG
LCAT,0.008040638,0.006367276,0.11921965,0.09320809248554913,1039,t115d_RG
NACC2,0.008022528,0.006151586,0.12644508,0.10404624277456648,1040,t115d_RG
HS3ST6,0.008008228,0.005799253,0.18208092,0.11054913294797687,1041,t115d_RG
DTHD1,0.007994908,0.007284298,0.15390174,0.05130057803468208,1042,t115d_RG
ATP8A2,0.007979622,0.0050656623,0.23699422,0.157514450867052,1043,t115d_RG
YIF1A,0.007947388,0.00540685,0.21387284,0.15895953757225434,1044,t115d_RG
HDAC2-AS2,0.007941777,0.0062514534,0.20014451,0.12933526011560695,1045,t115d_RG
SMIM6,0.007938405,0.005856777,0.15968208,0.08309248554913294,1046,t115d_RG
GALNT14,0.007904129,0.0058716573,0.17268786,0.10549132947976879,1047,t115d_RG
STARD13-AS,0.007878385,0.0057696206,0.13294798,0.09465317919075145,1048,t115d_RG
PHF2,0.00787813,0.0047442596,0.23916185,0.18497109826589594,1049,t115d_RG
NDC80,0.007867794,0.005136645,0.28251445,0.11343930635838151,1050,t115d_RG
C7orf57,0.007864995,0.006939453,0.125,0.07008670520231214,1051,t115d_RG
PIERCE1,0.007859599,0.006358735,0.17196532,0.07297687861271676,1052,t115d_RG
LPAR1,0.007853135,0.0051129865,0.20592485,0.11849710982658959,1053,t115d_RG
ITPR1,0.007843236,0.005939926,0.11921965,0.08236994219653179,1054,t115d_RG
EFL1,0.007842065,0.004732091,0.26589596,0.18858381502890173,1055,t115d_RG
CRYBG3,0.007816761,0.0055216723,0.13872832,0.10765895953757225,1056,t115d_RG
TLE2,0.0078022135,0.0061217924,0.10043353,0.08309248554913294,1057,t115d_RG
TFRC,0.007791857,0.005594644,0.19219653,0.15679190751445088,1058,t115d_RG
PPP1R42,0.007780546,0.0059736995,0.14739884,0.07947976878612717,1059,t115d_RG
STS,0.0077656577,0.0047419276,0.26083815,0.12861271676300579,1060,t115d_RG
PCDH15,0.0077202446,0.00555402,0.17630059,0.11488439306358382,1061,t115d_RG
CALN1,0.0077024694,0.0052175657,0.1849711,0.12572254335260116,1062,t115d_RG
KCNE5,0.0077018132,0.005920032,0.13511561,0.07803468208092486,1063,t115d_RG
CASC17,0.0076819556,0.0055709463,0.16618498,0.09031791907514451,1064,t115d_RG
TACC3,0.007668932,0.0052910815,0.25072256,0.12138728323699421,1065,t115d_RG
SP110,0.007614993,0.0059473924,0.12933525,0.10476878612716763,1066,t115d_RG
RTKN2,0.00761277,0.005192323,0.21098267,0.11849710982658959,1067,t115d_RG
BUB1B,0.0076018013,0.0052140276,0.22615607,0.10332369942196531,1068,t115d_RG
CDH19-1,0.0076015918,0.0064000776,0.08236994,0.05635838150289017,1069,t115d_RG
ANO4,0.0075873793,0.005590093,0.1900289,0.13439306358381503,1070,t115d_RG
CCDC170,0.0075802384,0.005441942,0.17774567,0.09176300578034682,1071,t115d_RG
MAD2L1,0.0075770756,0.0050039836,0.22615607,0.1069364161849711,1072,t115d_RG
HMGB3,0.007575432,0.0055938996,0.33453757,0.18208092485549132,1073,t115d_RG
C1QL1,0.0075733815,0.005742112,0.109104045,0.08526011560693642,1074,t115d_RG
SULF2,0.007562643,0.005769836,0.15968208,0.07586705202312138,1075,t115d_RG
SGO1-AS1,0.0075570075,0.0046727275,0.26228324,0.11127167630057803,1076,t115d_RG
ZNF700,0.0075469823,0.005582217,0.12210982,0.09754335260115607,1077,t115d_RG
KIF23,0.0075301956,0.0053193886,0.2817919,0.10910404624277456,1078,t115d_RG
VLDLR-AS1,0.0075143,0.004600855,0.16763006,0.12210982658959538,1079,t115d_RG
GRIK3,0.007475666,0.005742477,0.12933525,0.0888728323699422,1080,t115d_RG
SELENON,0.0074750497,0.0056385905,0.14812139,0.125,1081,t115d_RG
KIFC1,0.0074465415,0.005054447,0.21748555,0.11054913294797687,1082,t115d_RG
KIF14,0.0074318033,0.004745815,0.4017341,0.11777456647398844,1083,t115d_RG
NSG1,0.0073789074,0.0050814515,0.20592485,0.1777456647398844,1084,t115d_RG
ENTREP2,0.00736768,0.005294684,0.14378613,0.10260115606936417,1085,t115d_RG
LINC00685,0.007363851,0.005850161,0.13945086,0.09031791907514451,1086,t115d_RG
COPS8,0.007356698,0.004384238,0.30274567,0.19002890173410406,1087,t115d_RG
CHRM3,0.0073539135,0.0047490587,0.19580925,0.10982658959537572,1088,t115d_RG
WBP1L,0.0073379837,0.004477861,0.19580925,0.16040462427745664,1089,t115d_RG
ZFHX2-AS1,0.0073365243,0.0051254523,0.13728324,0.11271676300578035,1090,t115d_RG
CCN2,0.007326734,0.0061106635,0.2384393,0.07442196531791907,1091,t115d_RG
LRP10,0.0073221377,0.0054148585,0.11416185,0.09971098265895954,1092,t115d_RG
PHLDB1,0.007317668,0.0045999507,0.18424855,0.14378612716763006,1093,t115d_RG
ARHGAP28,0.007315116,0.0050420943,0.17846821,0.125,1094,t115d_RG
SPOCK3,0.007300133,0.0056769955,0.14234105,0.101878612716763,1095,t115d_RG
TRAPPC10,0.0072763367,0.0050445306,0.18713872,0.14595375722543352,1096,t115d_RG
H1-3,0.007259225,0.0054533794,0.16763006,0.09465317919075145,1097,t115d_RG
TMOD3,0.007258658,0.0046117394,0.28973988,0.21604046242774566,1098,t115d_RG
KIF18A,0.0072305864,0.0045319516,0.23338151,0.10260115606936417,1099,t115d_RG
ID3,0.0072090845,0.00560746,0.36127168,0.06936416184971098,1100,t115d_RG
EN2,0.007205321,0.0062720543,0.07586705,0.05635838150289017,1101,t115d_RG
ALK,0.007204293,0.0052648354,0.13439307,0.08742774566473989,1102,t115d_RG
GRIP2,0.0071908394,0.004645429,0.14306359,0.08598265895953758,1103,t115d_RG
EFEMP1,0.0071663125,0.00494595,0.11921965,0.07514450867052024,1104,t115d_RG
EML6,0.0071619735,0.0052817785,0.14884393,0.09754335260115607,1105,t115d_RG
NALCN,0.00715728,0.004836139,0.14595376,0.10476878612716763,1106,t115d_RG
PCBP3,0.007140305,0.0045811855,0.19436416,0.12644508670520233,1107,t115d_RG
EDRF1,0.007131793,0.0048347767,0.22904624,0.171242774566474,1108,t115d_RG
DCDC2,0.0071108337,0.005018196,0.10765896,0.0708092485549133,1109,t115d_RG
OPRM1,0.0071105543,0.004742899,0.13583815,0.0838150289017341,1110,t115d_RG
COL1A2,0.007104347,0.0053079496,0.13439307,0.08526011560693642,1111,t115d_RG
PILRB,0.007103877,0.004791852,0.16763006,0.13945086705202311,1112,t115d_RG
TMT1A,0.0070642694,0.004657513,0.1401734,0.101878612716763,1113,t115d_RG
KCNC2,0.0070632277,0.006173557,0.09465318,0.06358381502890173,1114,t115d_RG
CD36,0.0070557953,0.0050302907,0.17557803,0.06502890173410404,1115,t115d_RG
ETFB,0.0070369276,0.0044278987,0.22398844,0.16907514450867053,1116,t115d_RG
KCTD8,0.0070170104,0.004202851,0.17774567,0.08742774566473989,1117,t115d_RG
KCTD13,0.00701209,0.005042758,0.18208092,0.13800578034682082,1118,t115d_RG
MYO1D,0.0070099374,0.005070113,0.23121387,0.15895953757225434,1119,t115d_RG
UNC79,0.0070075314,0.0041233725,0.28757226,0.1893063583815029,1120,t115d_RG
DCT,0.006988175,0.005507511,0.13222544,0.0476878612716763,1121,t115d_RG
CPEB3,0.0069839223,0.0048782146,0.27023122,0.1777456647398844,1122,t115d_RG
LINC01876,0.0069807195,0.0038937556,0.25072256,0.10838150289017341,1123,t115d_RG
DNAI3,0.006975116,0.005525523,0.106213875,0.06141618497109826,1124,t115d_RG
ERICH3,0.0069692074,0.004633025,0.16546243,0.10621387283236994,1125,t115d_RG
CTDSP1,0.006956165,0.004143768,0.13294798,0.11849710982658959,1126,t115d_RG
DLGAP5-1,0.006949903,0.00492696,0.24927746,0.08236994219653179,1127,t115d_RG
CNTN6,0.0069470634,0.004408142,0.1315029,0.08020231213872832,1128,t115d_RG
SSH1,0.00694048,0.004177997,0.18352601,0.1531791907514451,1129,t115d_RG
EYA2,0.006916767,0.005577205,0.11127168,0.07369942196531792,1130,t115d_RG
SYT4,0.006904073,0.004877646,0.12427746,0.10115606936416185,1131,t115d_RG
SLC1A3-AS1,0.006894469,0.005245231,0.12210982,0.09754335260115607,1132,t115d_RG
PBK,0.0068544354,0.005068484,0.23627168,0.09176300578034682,1133,t115d_RG
URB1,0.006816911,0.0043497803,0.1517341,0.12355491329479769,1134,t115d_RG
NSG2,0.006812969,0.004871434,0.20014451,0.16040462427745664,1135,t115d_RG
MTUS2,0.006805442,0.0053336527,0.216763,0.11921965317919075,1136,t115d_RG
TUBA1C,0.006804602,0.0051755086,0.26734105,0.11271676300578035,1137,t115d_RG
MIR325HG,0.0067995214,0.0045181555,0.29624277,0.10404624277456648,1138,t115d_RG
CFAP144,0.0067890068,0.005779647,0.11849711,0.05057803468208093,1139,t115d_RG
SYNDIG1,0.006720946,0.0050944877,0.14595376,0.0953757225433526,1140,t115d_RG
ARHGAP6,0.0067191897,0.0048391903,0.15317918,0.09176300578034682,1141,t115d_RG
GADD45G,0.0067038834,0.0053733867,0.19653179,0.07153179190751445,1142,t115d_RG
NAA10,0.00666824,0.004697963,0.18713872,0.1495664739884393,1143,t115d_RG
CERK,0.0066559287,0.004540876,0.18786128,0.15534682080924855,1144,t115d_RG
GTSE1,0.006643659,0.0047516106,0.22615607,0.08959537572254335,1145,t115d_RG
MECOM,0.006617601,0.0053768787,0.23410405,0.05563583815028902,1146,t115d_RG
GTF2H3,0.0066015515,0.0042434125,0.19797687,0.15823699421965318,1147,t115d_RG
SLCO3A1,0.0065705343,0.0045021963,0.16763006,0.11849710982658959,1148,t115d_RG
RXRA,0.006553304,0.004351675,0.10476878,0.09248554913294797,1149,t115d_RG
LIX1,0.0065530916,0.005147369,0.17413294,0.08815028901734104,1150,t115d_RG
AGXT,0.006547061,0.005571074,0.11849711,0.04552023121387283,1151,t115d_RG
LINC01725,0.006539576,0.0047293836,0.17557803,0.07947976878612717,1152,t115d_RG
EGR1,0.006509949,0.0059379986,0.109104045,0.033236994219653176,1153,t115d_RG
DLEU7,0.0064914455,0.0039983843,0.17919075,0.10260115606936417,1154,t115d_RG
AURKB,0.0064616217,0.00432243,0.18786128,0.0838150289017341,1155,t115d_RG
ZNF219,0.0064350395,0.00396401,0.19436416,0.16257225433526012,1156,t115d_RG
CCNB2,0.006427554,0.004866429,0.20520231,0.06502890173410404,1157,t115d_RG
TLL1,0.0063926983,0.004532613,0.12644508,0.07008670520231214,1158,t115d_RG
LMX1A,0.006387788,0.0054422445,0.10693642,0.026734104046242775,1159,t115d_RG
SPANXA2-OT1,0.00638486,0.0041659465,0.2947977,0.12716763005780346,1160,t115d_RG
BHLHE22,0.006376907,0.0047523365,0.10549133,0.08742774566473989,1161,t115d_RG
NAPSB,0.0063641937,0.004350595,0.112716764,0.09754335260115607,1162,t115d_RG
LINC00907,0.006351339,0.0043420508,0.18786128,0.06936416184971098,1163,t115d_RG
KIF2C,0.0063303,0.0036922488,0.2015896,0.08742774566473989,1164,t115d_RG
FOXO1,0.006312678,0.0041120523,0.12933525,0.0838150289017341,1165,t115d_RG
ADAM33,0.0063057607,0.005488938,0.07586705,0.05346820809248555,1166,t115d_RG
CEP120,0.006303761,0.0038297619,0.16040462,0.12210982658959538,1167,t115d_RG
RMDN2-AS1,0.006303226,0.005277365,0.102601156,0.05491329479768786,1168,t115d_RG
SPDYE3,0.006289255,0.0046111117,0.12138728,0.10115606936416185,1169,t115d_RG
OLIG1,0.0062764334,0.0049782516,0.09754335,0.03395953757225433,1170,t115d_RG
SRC,0.006272129,0.0046612434,0.13294798,0.11054913294797687,1171,t115d_RG
PLOD3,0.006268759,0.0033749805,0.14812139,0.12066473988439307,1172,t115d_RG
PTCHD1-AS,0.0062499708,0.0043838583,0.1300578,0.059248554913294796,1173,t115d_RG
KCNJ10,0.006247136,0.004521787,0.11199422,0.09320809248554913,1174,t115d_RG
EDIL3,0.006242431,0.004104622,0.19075145,0.14667630057803469,1175,t115d_RG
RERGL,0.006215183,0.0043704784,0.19869941,0.04841040462427745,1176,t115d_RG
OTX2-AS1,0.006171074,0.0047833784,0.12138728,0.04263005780346821,1177,t115d_RG
NBN,0.006160758,0.0028281996,0.17630059,0.13800578034682082,1178,t115d_RG
CEBPD,0.00610451,0.004817445,0.10982659,0.0657514450867052,1179,t115d_RG
BUB1,0.0060976055,0.0041000475,0.23916185,0.08815028901734104,1180,t115d_RG
PRDM6,0.006092321,0.004812889,0.11416185,0.03684971098265896,1181,t115d_RG
RYR2,0.0060585705,0.0042482335,0.119942196,0.09754335260115607,1182,t115d_RG
BHLHE40,0.0060185534,0.005149726,0.07297688,0.05708092485549133,1183,t115d_RG
NHERF1,0.006018255,0.003910863,0.13294798,0.10838150289017341,1184,t115d_RG
RMDN3,0.0060084844,0.0037496882,0.17124277,0.13945086705202311,1185,t115d_RG
CHMP4A,0.006000378,0.00347641,0.17413294,0.13222543352601157,1186,t115d_RG
EMP1,0.0059986804,0.005127461,0.067919075,0.04335260115606936,1187,t115d_RG
SPHKAP,0.005993428,0.0038572187,0.1083815,0.08670520231213873,1188,t115d_RG
GRM1,0.005989803,0.0040706648,0.11416185,0.07947976878612717,1189,t115d_RG
ARHGEF28,0.0059862714,0.0043622754,0.106213875,0.07947976878612717,1190,t115d_RG
KLHL4,0.005958951,0.004339818,0.11054913,0.07225433526011561,1191,t115d_RG
ENPP2,0.005956067,0.0038504319,0.17268786,0.10838150289017341,1192,t115d_RG
ARPC4,0.005948628,0.004356808,0.15101156,0.13078034682080925,1193,t115d_RG
DYNC1I1,0.005947548,0.004074277,0.13078035,0.10404624277456648,1194,t115d_RG
TPPP3,0.0059441375,0.0047314665,0.12933525,0.054190751445086706,1195,t115d_RG
ERVMER61-1,0.0059319385,0.005087426,0.06286127,0.036127167630057806,1196,t115d_RG
DEPDC1B,0.0058845193,0.0035415678,0.18352601,0.10982658959537572,1197,t115d_RG
ATP2C2,0.0058807363,0.003796052,0.10982659,0.08164739884393063,1198,t115d_RG
MIR646HG,0.005869452,0.0036484492,0.18713872,0.0968208092485549,1199,t115d_RG
CIBAR1-DT,0.005864102,0.004453919,0.11127168,0.08453757225433527,1200,t115d_RG
RNF217-AS1,0.005857403,0.003832608,0.11488439,0.07947976878612717,1201,t115d_RG
WNT7B,0.005855756,0.0044931513,0.115606934,0.0657514450867052,1202,t115d_RG
FBXL18,0.0058509675,0.0039437725,0.15317918,0.125,1203,t115d_RG
ZNF793,0.0058494564,0.0034414786,0.18858382,0.15173410404624277,1204,t115d_RG
ID1,0.0058444375,0.0044662124,0.25072256,0.07369942196531792,1205,t115d_RG
CKS1B,0.0058354526,0.004122242,0.17052023,0.10043352601156069,1206,t115d_RG
HCN1,0.0058291075,0.0039795074,0.14306359,0.08670520231213873,1207,t115d_RG
ARHGAP24,0.005797861,0.003420514,0.13800578,0.08453757225433527,1208,t115d_RG
PCDHB16,0.0057971724,0.004659496,0.081647396,0.0657514450867052,1209,t115d_RG
SLA,0.005794469,0.0036611732,0.1083815,0.08236994219653179,1210,t115d_RG
IRX3,0.005794257,0.004306833,0.09682081,0.06647398843930635,1211,t115d_RG
PCDH9-AS1,0.005785315,0.004571598,0.081647396,0.054190751445086706,1212,t115d_RG
EXD2,0.005768316,0.003914428,0.16040462,0.13005780346820808,1213,t115d_RG
ITIH5,0.005767367,0.004801895,0.078034684,0.03901734104046243,1214,t115d_RG
VIPR2,0.0057379412,0.004571575,0.09682081,0.049132947976878616,1215,t115d_RG
PTPRU-1,0.005729247,0.003288285,0.22254336,0.11127167630057803,1216,t115d_RG
PEX5L,0.005695615,0.003992236,0.123554915,0.09320809248554913,1217,t115d_RG
COL21A1,0.0056906347,0.0041603795,0.10693642,0.05563583815028902,1218,t115d_RG
TPBG,0.005682195,0.004437315,0.2066474,0.04841040462427745,1219,t115d_RG
ADRA2A,0.005675736,0.004715376,0.06213873,0.05202312138728324,1220,t115d_RG
HSPA6,0.005673663,0.004342054,0.25289017,0.04190751445086705,1221,t115d_RG
SLC6A1-AS1,0.005672969,0.0042771543,0.07514451,0.0657514450867052,1222,t115d_RG
CCBE1,0.0056650075,0.0040594554,0.056358382,0.04552023121387283,1223,t115d_RG
CDH9,0.0056594405,0.004744057,0.11849711,0.05708092485549133,1224,t115d_RG
EXOC3,0.0056418166,0.0035752421,0.13367052,0.11560693641618497,1225,t115d_RG
FNDC4,0.0056329765,0.0036735667,0.123554915,0.10910404624277456,1226,t115d_RG
PRDM8,0.005632944,0.003792125,0.11054913,0.09104046242774566,1227,t115d_RG
HAS2,0.0056321905,0.0043128463,0.10404624,0.06430635838150289,1228,t115d_RG
LINC01091,0.005630972,0.004661737,0.07369942,0.04841040462427745,1229,t115d_RG
DLX6-AS1,0.005629548,0.0043927017,0.07586705,0.05708092485549133,1230,t115d_RG
PRRG1,0.00562006,0.0039765327,0.10476878,0.08670520231213873,1231,t115d_RG
SLC22A3,0.0056142164,0.0043789926,0.098988436,0.05130057803468208,1232,t115d_RG
RBFOX3,0.005599609,0.0039664,0.115606934,0.08236994219653179,1233,t115d_RG
DIO2,0.0055875024,0.0040944456,0.11777457,0.07658959537572255,1234,t115d_RG
TMEM240,0.005545308,0.004100148,0.085260116,0.08020231213872832,1235,t115d_RG
RBM20,0.005516665,0.004330562,0.09465318,0.044797687861271675,1236,t115d_RG
IGSF21,0.005461497,0.0035904695,0.106213875,0.0657514450867052,1237,t115d_RG
SDHAF2,0.005458279,0.004216527,0.070809245,0.06430635838150289,1238,t115d_RG
CCDC85A,0.005453836,0.0035833432,0.13078035,0.09104046242774566,1239,t115d_RG
EFS,0.0054509523,0.003426768,0.13583815,0.11343930635838151,1240,t115d_RG
NRP2,0.0054446557,0.004077753,0.11777457,0.07514450867052024,1241,t115d_RG
CPNE8,0.0053938283,0.0040211636,0.09609827,0.0708092485549133,1242,t115d_RG
LINC02256,0.005376811,0.0038742754,0.074421965,0.06791907514450866,1243,t115d_RG
QPRT,0.005358634,0.003718995,0.08598266,0.07297687861271676,1244,t115d_RG
LINC01619,0.0053522056,0.0040367683,0.17557803,0.10404624277456648,1245,t115d_RG
SEMA3E,0.0053398404,0.003915221,0.10115607,0.06141618497109826,1246,t115d_RG
TC2N,0.0053397184,0.0038991792,0.109104045,0.06069364161849711,1247,t115d_RG
KLHL21,0.005336683,0.003961841,0.08453757,0.06791907514450866,1248,t115d_RG
TNFRSF1A,0.005335403,0.0036867324,0.09393064,0.08020231213872832,1249,t115d_RG
TTK,0.005333881,0.0037439256,0.2015896,0.08815028901734104,1250,t115d_RG
ACKR3,0.0053315545,0.003777788,0.12572254,0.0708092485549133,1251,t115d_RG
SH3BP2,0.005319277,0.003970417,0.10549133,0.09754335260115607,1252,t115d_RG
CCND1,0.0053060567,0.003908334,0.12644508,0.06358381502890173,1253,t115d_RG
TSHZ3,0.005282358,0.0033589785,0.13294798,0.09754335260115607,1254,t115d_RG
RERG,0.0052795196,0.0031765662,0.115606934,0.09176300578034682,1255,t115d_RG
IL1RAPL2,0.0052659926,0.0039898944,0.06936416,0.04696531791907514,1256,t115d_RG
PIK3R2,0.005250763,0.0023260305,0.15245664,0.12789017341040462,1257,t115d_RG
C21orf62,0.005227661,0.0037065556,0.08453757,0.06069364161849711,1258,t115d_RG
PRSS51,0.005220833,0.0041392073,0.06358381,0.05563583815028902,1259,t115d_RG
NEFM,0.005215517,0.0041587236,0.08453757,0.07514450867052024,1260,t115d_RG
PYGB,0.00521239,0.00311078,0.15534683,0.13222543352601157,1261,t115d_RG
SNAP25-AS1,0.0051902635,0.0037667374,0.14089595,0.09971098265895954,1262,t115d_RG
TSPAN13,0.005188294,0.003262817,0.18424855,0.15028901734104047,1263,t115d_RG
LINC01505,0.005186209,0.0036241345,0.14739884,0.0773121387283237,1264,t115d_RG
LIMD2,0.005185631,0.0039463933,0.07297688,0.06141618497109826,1265,t115d_RG
CCNT2-AS1,0.0051702796,0.003999756,0.119942196,0.08164739884393063,1266,t115d_RG
NEFL,0.0051587145,0.0040311147,0.0700867,0.06213872832369942,1267,t115d_RG
PKN3,0.0051200064,0.0032999266,0.12066474,0.09609826589595376,1268,t115d_RG
CDCA3,0.0051119863,0.0040555536,0.115606934,0.05852601156069364,1269,t115d_RG
PI16,0.0051095313,0.0046996754,0.10187861,0.028179190751445087,1270,t115d_RG
PCSK2,0.005109128,0.0034128581,0.1315029,0.09971098265895954,1271,t115d_RG
ARL4A,0.005090048,0.003909415,0.11488439,0.08236994219653179,1272,t115d_RG
LINC-PINT,0.005086572,0.004173646,0.06719653,0.06069364161849711,1273,t115d_RG
GAD2,0.0050853263,0.0037161147,0.06286127,0.054190751445086706,1274,t115d_RG
NUP37,0.005061091,0.0034215094,0.15317918,0.1199421965317919,1275,t115d_RG
EYA4,0.005045917,0.0036827757,0.07875723,0.054190751445086706,1276,t115d_RG
SLC38A3,0.005044598,0.0038548291,0.07875723,0.06936416184971098,1277,t115d_RG
LINC01266,0.0050180433,0.0033492637,0.088872835,0.052745664739884394,1278,t115d_RG
GSTM5,0.0050165383,0.0039273626,0.07225434,0.06141618497109826,1279,t115d_RG
ZSCAN26,0.0050118547,0.003471693,0.074421965,0.06647398843930635,1280,t115d_RG
SOX3,0.005007377,0.0034697044,0.12210982,0.07297687861271676,1281,t115d_RG
