gene,bio_rank,ko_l2_mean,residual_l2,resid_rank,mean_expr,frac_expr,is_ref
CSRP3,3531,4.2439307e-5,2.936629952451193e-5,2327,7.2254334e-4,7.225433526011e-4,FALSE
SLC22A16,3097,1.0459197e-4,2.9341408172855872e-5,2328,0.00216763,0.0021676300578034,FALSE
ULK4P2,2941,1.3562855e-4,2.933011218004742e-5,2329,0.0028901733,0.0028901734104046,FALSE
LINC00508,3532,4.2394917e-5,2.932190952451323e-5,2330,7.2254334e-4,7.225433526011e-4,FALSE
MIR503HG,3533,4.233098e-5,2.925797252451327e-5,2331,7.2254334e-4,7.225433526011e-4,FALSE
LINC00589,3253,7.343067e-5,2.9255237459608028e-5,2332,0.0014450867,0.0014450867052023,FALSE
VTRNA1-1,3534,4.2275933e-5,2.920292552451335e-5,2333,7.2254334e-4,7.225433526011e-4,FALSE
ARMCX3-AS1,3535,4.2252497e-5,2.9179489524513322e-5,2334,7.2254334e-4,7.225433526011e-4,FALSE
RASL12,2491,3.2792878e-4,2.91743818421616e-5,2335,0.0072254334,0.0065028901734104,FALSE
BTLA,3063,1.11042646e-4,2.905326863691623e-5,2336,0.00216763,0.0014450867052023,FALSE
HM13-AS1,2846,1.6634543e-4,2.9026325001415787e-5,2337,0.0036127167,0.0036127167630057,FALSE
ZBTB46-AS1,2847,1.6623767e-4,2.8918565001416163e-5,2338,0.0036127167,0.0036127167630057,FALSE
LCN12,3255,7.308799e-5,2.8912557459608613e-5,2339,0.0014450867,0.0014450867052023,FALSE
RGSL1,2591,2.658413e-4,2.888428134189788e-5,2340,0.0057803467,0.005057803468208,FALSE
CATSPERZ,2748,1.9717235e-4,2.885975791779808e-5,2341,0.00433526,0.0043352601156069,FALSE
LINC00243,3538,4.1824926e-5,2.8751918524511808e-5,2342,7.2254334e-4,7.225433526011e-4,FALSE
HISLA,3540,4.1778294e-5,2.8705286524512524e-5,2343,7.2254334e-4,7.225433526011e-4,FALSE
LINC02640,3541,4.168104e-5,2.860803252451342e-5,2344,7.2254334e-4,7.225433526011e-4,FALSE
MYO1G,3102,1.0374494e-4,2.8494378172855124e-5,2345,0.00216763,0.0021676300578034,FALSE
CD5,3543,4.1549727e-5,2.8476719524512068e-5,2346,7.2254334e-4,7.225433526011e-4,FALSE
CICP14,3257,7.265085e-5,2.847541745960847e-5,2347,0.0014450867,0.0014450867052023,FALSE
CSF3R,3258,7.263987e-5,2.8464437459607242e-5,2348,0.0014450867,0.0014450867052023,FALSE
GJA4,3259,7.25649e-5,2.8389467459607568e-5,2349,0.0014450867,0.0014450867052023,FALSE
UBL5P2,2945,1.3444788e-4,2.8149442180047563e-5,2350,0.0028901733,0.0028901734104046,FALSE
PATE2,3105,1.0337088e-4,2.8120318172854462e-5,2351,0.00216763,0.0021676300578034,FALSE
LINC02149,2921,1.4103888e-4,2.800162664410818e-5,2352,0.0028901733,0.0021676300578034,FALSE
PDE6G,3548,4.1009294e-5,2.79362865245131e-5,2353,7.2254334e-4,7.225433526011e-4,FALSE
DOK7,2825,1.719889e-4,2.7930979465477598e-5,2354,0.0036127167,0.0028901734104046,FALSE
LINC02309,3549,4.0994102e-5,2.792109452451309e-5,2355,7.2254334e-4,7.225433526011e-4,FALSE
SNHG4,3261,7.208817e-5,2.7912737459608628e-5,2356,0.0014450867,0.0014450867052023,FALSE
CCL4L2,2922,1.4093494e-4,2.789768664410717e-5,2357,0.0028901733,0.0021676300578034,FALSE
DYTN,3550,4.090713e-5,2.7834122524511934e-5,2358,7.2254334e-4,7.225433526011e-4,FALSE
BET1-AS1,3551,4.0836792e-5,2.7763784524512833e-5,2359,7.2254334e-4,7.225433526011e-4,FALSE
LINC01405,2525,3.0233784e-4,2.7729809145749638e-5,2360,0.00650289,0.005057803468208,FALSE
TNFSF8,3553,4.0767438e-5,2.769443052451327e-5,2361,7.2254334e-4,7.225433526011e-4,FALSE
ABCG8,3263,7.183362e-5,2.7658187459608344e-5,2362,0.0014450867,0.0014450867052023,FALSE
MORC1,3107,1.0288036e-4,2.762979817285598e-5,2363,0.00216763,0.0021676300578034,FALSE
LST1,3556,4.0644914e-5,2.7571906524511924e-5,2364,7.2254334e-4,7.225433526011e-4,FALSE
CHMP1B-AS1,3264,7.17413e-5,2.756586745960774e-5,2365,0.0014450867,0.0014450867052023,FALSE
GOLT1A,3265,7.171567e-5,2.7540237459608672e-5,2366,0.0014450867,0.0014450867052023,FALSE
H2BC17,3266,7.167429e-5,2.7498857459607485e-5,2367,0.0014450867,0.0014450867052023,FALSE
LINC01276,3268,7.1599105e-5,2.7423672459607368e-5,2368,0.0014450867,0.0014450867052023,FALSE
WNK4,3269,7.1595336e-5,2.7419903459608117e-5,2369,0.0014450867,0.0014450867052023,FALSE
RNU1-1,3270,7.1573144e-5,2.739771145960832e-5,2370,0.0014450867,0.0014450867052023,FALSE
LINC02361,3271,7.1514056e-5,2.7338623459608502e-5,2371,0.0014450867,0.0014450867052023,FALSE
NAMPT-AS1,3557,4.0380004e-5,2.730699652451314e-5,2372,7.2254334e-4,7.225433526011e-4,FALSE
NIHCOLE,2477,3.39518e-4,2.728597077028257e-5,2373,0.0072254334,0.005057803468208,FALSE
SPAG4,2853,1.645772e-4,2.725809500141489e-5,2374,0.0036127167,0.0036127167630057,FALSE
YBX1P10,3558,4.029224e-5,2.7219232524513412e-5,2375,7.2254334e-4,7.225433526011e-4,FALSE
CBLC,2947,1.3347642e-4,2.7177982180047014e-5,2376,0.0028901733,0.0028901734104046,FALSE
SLC5A7,3272,7.1294744e-5,2.711931145960706e-5,2377,0.0014450867,0.0014450867052023,FALSE
GC,3111,1.0229952e-4,2.7048958172855843e-5,2378,0.00216763,0.0021676300578034,FALSE
LINC02520,3559,4.0105853e-5,2.703284552451268e-5,2379,7.2254334e-4,7.225433526011e-4,FALSE
NANOGNB,3560,4.0078074e-5,2.700506652451309e-5,2380,7.2254334e-4,7.225433526011e-4,FALSE
FAAHP1,3561,4.0034618e-5,2.696161052451326e-5,2381,7.2254334e-4,7.225433526011e-4,FALSE
SULT6B1,3562,4.0024337e-5,2.6951329524512274e-5,2382,7.2254334e-4,7.225433526011e-4,FALSE
BCL6B,3563,4.0011735e-5,2.693872752451319e-5,2383,7.2254334e-4,7.225433526011e-4,FALSE
FAM83G,3273,7.108006e-5,2.690462745960794e-5,2384,0.0014450867,0.0014450867052023,FALSE
PPIAP51,3112,1.0205516e-4,2.6804598172855608e-5,2385,0.00216763,0.0021676300578034,FALSE
TGFBR3L,2762,1.9511707e-4,2.6804477917798394e-5,2386,0.00433526,0.0043352601156069,FALSE
GPRC5D,3274,7.097854e-5,2.680310745960767e-5,2387,0.0014450867,0.0014450867052023,FALSE
VTCN1,3275,7.097296e-5,2.6797527459607415e-5,2388,0.0014450867,0.0014450867052023,FALSE
SDAD1-AS1,2948,1.330902e-4,2.6791762180048104e-5,2389,0.0028901733,0.0028901734104046,FALSE
LINC02834,3566,3.981838e-5,2.6745372524512545e-5,2390,7.2254334e-4,7.225433526011e-4,FALSE
BEST2,3567,3.980719e-5,2.6734182524513023e-5,2391,7.2254334e-4,7.225433526011e-4,FALSE
C1QTNF9B,3276,7.087443e-5,2.6698997459608207e-5,2392,0.0014450867,0.0014450867052023,FALSE
CDC42BPG,3568,3.9742474e-5,2.666946652451314e-5,2393,7.2254334e-4,7.225433526011e-4,FALSE
SPATA18,2145,6.8665086e-4,2.661169253043584e-5,2394,0.014450867,0.0079479768786127,FALSE
LINC02549,2443,3.6293268e-4,2.6581253346161566e-5,2395,0.007947977,0.0065028901734104,FALSE
LINC02848,3569,3.9626688e-5,2.6553680524513496e-5,2396,7.2254334e-4,7.225433526011e-4,FALSE
SPAG16-DT,3570,3.9545634e-5,2.647262652451211e-5,2397,7.2254334e-4,7.225433526011e-4,FALSE
LINC01305,3571,3.9538965e-5,2.6465957524512304e-5,2398,7.2254334e-4,7.225433526011e-4,FALSE
CCL26,3572,3.9535716e-5,2.646270852451271e-5,2399,7.2254334e-4,7.225433526011e-4,FALSE
LBP,3573,3.9477727e-5,2.640471952451327e-5,2400,7.2254334e-4,7.225433526011e-4,FALSE
FAM32BP,3574,3.9383052e-5,2.6310044524512102e-5,2401,7.2254334e-4,7.225433526011e-4,FALSE
PRRG4,3576,3.935522e-5,2.628221252451229e-5,2402,7.2254334e-4,7.225433526011e-4,FALSE
TNS4,3277,7.044946e-5,2.627402745960714e-5,2403,0.0014450867,0.0014450867052023,FALSE
SPINK4,3577,3.9310333e-5,2.6237325524513408e-5,2404,7.2254334e-4,7.225433526011e-4,FALSE
SMIM22,3578,3.92382e-5,2.616519252451324e-5,2405,7.2254334e-4,7.225433526011e-4,FALSE
LINC01525,3279,7.020255e-5,2.6027117459607555e-5,2406,0.0014450867,0.0014450867052023,FALSE
CIROP,3579,3.9083385e-5,2.6010377524512987e-5,2407,7.2254334e-4,7.225433526011e-4,FALSE
KLRC2,3580,3.896815e-5,2.589514252451244e-5,2408,7.2254334e-4,7.225433526011e-4,FALSE
FAM21EP,3582,3.889836e-5,2.5825352524512885e-5,2409,7.2254334e-4,7.225433526011e-4,FALSE
TMEM139,3280,6.999004e-5,2.5814607459607556e-5,2410,0.0014450867,0.0014450867052023,FALSE
LINC01162,2571,2.7623976e-4,2.5805110270019845e-5,2411,0.0057803467,0.0036127167630057,FALSE
PLA2G4E-AS1,3583,3.8847433e-5,2.5774425524512115e-5,2412,7.2254334e-4,7.225433526011e-4,FALSE
PNLDC1,3281,6.989419e-5,2.5718757459608047e-5,2413,0.0014450867,0.0014450867052023,FALSE
GLP2R,3584,3.873362e-5,2.5660612524511958e-5,2414,7.2254334e-4,7.225433526011e-4,FALSE
CACNG6,3585,3.8690145e-5,2.5617137524512637e-5,2415,7.2254334e-4,7.225433526011e-4,FALSE
GUCY2C,2599,2.6252432e-4,2.5567301341896854e-5,2416,0.0057803467,0.005057803468208,FALSE
UVRAG-DT,3587,3.855726e-5,2.548425252451236e-5,2417,7.2254334e-4,7.225433526011e-4,FALSE
FRMD6-AS2,3588,3.8525952e-5,2.545294452451256e-5,2418,7.2254334e-4,7.225433526011e-4,FALSE
TRPV4,3118,1.0067805e-4,2.5427488172854858e-5,2419,0.00216763,0.0021676300578034,FALSE
MGC4859,3589,3.840144e-5,2.532843252451222e-5,2420,7.2254334e-4,7.225433526011e-4,FALSE
NUTM2F,3120,1.00574944e-4,2.5324382172854852e-5,2421,0.00216763,0.0021676300578034,FALSE
MAN1A2P1,3282,6.9477945e-5,2.5302512459607246e-5,2422,0.0014450867,0.0014450867052023,FALSE
DPEP2,3590,3.8348768e-5,2.5275760524512786e-5,2423,7.2254334e-4,7.225433526011e-4,FALSE
MACC1-AS1,3591,3.8293983e-5,2.5220975524512687e-5,2424,7.2254334e-4,7.225433526011e-4,FALSE
LINC02880,3592,3.8060316e-5,2.4987308524513527e-5,2425,7.2254334e-4,7.225433526011e-4,FALSE
WT1,3124,1.00224264e-4,2.4973702172854444e-5,2426,0.00216763,0.0021676300578034,FALSE
CFAP141,2096,7.5957447e-4,2.4903246547842098e-5,2427,0.015895953,0.0079479768786127,FALSE
NINJ2,2835,1.6894024e-4,2.488231946547648e-5,2428,0.0036127167,0.0028901734104046,FALSE
PTGS1,3284,6.900045e-5,2.482501745960746e-5,2429,0.0014450867,0.0014450867052023,FALSE
TEMN3-AS1,3285,6.895596e-5,2.4780527459607424e-5,2430,0.0014450867,0.0014450867052023,FALSE
IZUMO2,3595,3.781201e-5,2.473900252451258e-5,2431,7.2254334e-4,7.225433526011e-4,FALSE
RAB44,3596,3.777888e-5,2.4705872524512254e-5,2432,7.2254334e-4,7.225433526011e-4,FALSE
IL23R,3286,6.886546e-5,2.4690027459608222e-5,2433,0.0014450867,0.0014450867052023,FALSE
LINC01899,3127,9.9812685e-5,2.4562123172854948e-5,2434,0.00216763,0.0021676300578034,FALSE
CD248,3287,6.8732435e-5,2.4557002459608504e-5,2435,0.0014450867,0.0014450867052023,FALSE
EREG,3597,3.7603775e-5,2.4530767524512412e-5,2436,7.2254334e-4,7.225433526011e-4,FALSE
ENDOU,3289,6.8643254e-5,2.4467821459607067e-5,2437,0.0014450867,0.0014450867052023,FALSE
GRPR,2955,1.3074283e-4,2.4444392180047215e-5,2438,0.0028901733,0.0028901734104046,FALSE
SOD3,2858,1.6172988e-4,2.4410775001415902e-5,2439,0.0036127167,0.0036127167630057,FALSE
EGILA,3599,3.748356e-5,2.4410552524512683e-5,2440,7.2254334e-4,7.225433526011e-4,FALSE
SKAP1-AS1,3291,6.8557005e-5,2.4381572459607793e-5,2441,0.0014450867,0.0014450867052023,FALSE
HCST,3600,3.744434e-5,2.4371332524513273e-5,2442,7.2254334e-4,7.225433526011e-4,FALSE
PRR34,2935,1.3739904e-4,2.4361786644108342e-5,2443,0.0028901733,0.0021676300578034,FALSE
LINC02351,3292,6.8518166e-5,2.4342733459607294e-5,2444,0.0014450867,0.0014450867052023,FALSE
MYL4,3601,3.7347127e-5,2.4274119524512705e-5,2445,7.2254334e-4,7.225433526011e-4,FALSE
FMO3,2269,5.2122795e-4,2.425010066926467e-5,2446,0.011560693,0.009393063583815,FALSE
MFAP5,3602,3.7322945e-5,2.4249937524513054e-5,2447,7.2254334e-4,7.225433526011e-4,FALSE
LINC00836,3603,3.7309364e-5,2.423635652451311e-5,2448,7.2254334e-4,7.225433526011e-4,FALSE
PABPC1P4,3604,3.729751e-5,2.4224502524512773e-5,2449,7.2254334e-4,7.225433526011e-4,FALSE
ERN2,3605,3.724449e-5,2.4171482524512994e-5,2450,7.2254334e-4,7.225433526011e-4,FALSE
SLC9A4,3606,3.719672e-5,2.4123712524512186e-5,2451,7.2254334e-4,7.225433526011e-4,FALSE
MKI67P1,3608,3.7126705e-5,2.4053697524513096e-5,2452,7.2254334e-4,7.225433526011e-4,FALSE
GSC,3294,6.8145775e-5,2.3970342459607336e-5,2453,0.0014450867,0.0014450867052023,FALSE
LINC02857,3609,3.7039503e-5,2.396649552451199e-5,2454,7.2254334e-4,7.225433526011e-4,FALSE
LINC02509,3610,3.7004607e-5,2.393159952451265e-5,2455,7.2254334e-4,7.225433526011e-4,FALSE
LINC02264,3295,6.810181e-5,2.392637745960737e-5,2456,0.0014450867,0.0014450867052023,FALSE
LINC01491,3128,9.914672e-5,2.3896158172854513e-5,2457,0.00216763,0.0021676300578034,FALSE
ZNF285CP,2937,1.3688991e-4,2.3852656644107027e-5,2458,0.0028901733,0.0021676300578034,FALSE
MILR1,3612,3.6828096e-5,2.3755088524512355e-5,2459,7.2254334e-4,7.225433526011e-4,FALSE
LINC02600,3298,6.787134e-5,2.3695907459608013e-5,2460,0.0014450867,0.0014450867052023,FALSE
TMEM71,2916,1.4336257e-4,2.3586501108169748e-5,2461,0.0028901733,0.0014450867052023,FALSE
LINC02733,3614,3.6649133e-5,2.3576125524513184e-5,2462,7.2254334e-4,7.225433526011e-4,FALSE
LINC01682,3615,3.661884e-5,2.3545832524512364e-5,2463,7.2254334e-4,7.225433526011e-4,FALSE
KCNU1,2711,2.1198121e-4,2.3452171309980397e-5,2464,0.00433526,0.0021676300578034,FALSE
LINC00051,3616,3.6524623e-5,2.3451615524511968e-5,2465,7.2254334e-4,7.225433526011e-4,FALSE
CRYBA1,3617,3.651814e-5,2.3445132524512286e-5,2466,7.2254334e-4,7.225433526011e-4,FALSE
LRRC38,3129,9.867264e-5,2.3422078172854526e-5,2467,0.00216763,0.0021676300578034,FALSE
LINC02759,3618,3.6483652e-5,2.341064452451305e-5,2468,7.2254334e-4,7.225433526011e-4,FALSE
CYP2G1P,2962,1.2964537e-4,2.3346932180047067e-5,2469,0.0028901733,0.0028901734104046,FALSE
ARL11,3619,3.6283735e-5,2.3210727524513472e-5,2470,7.2254334e-4,7.225433526011e-4,FALSE
C1orf127,3620,3.6173133e-5,2.3100125524512194e-5,2471,7.2254334e-4,7.225433526011e-4,FALSE
D21S2088E,3621,3.611146e-5,2.3038452524511863e-5,2472,7.2254334e-4,7.225433526011e-4,FALSE
NRXN2-AS1,3301,6.716195e-5,2.298651745960719e-5,2473,0.0014450867,0.0014450867052023,FALSE
ESRP1,3302,6.715659e-5,2.298115745960779e-5,2474,0.0014450867,0.0014450867052023,FALSE
FGF6,3622,3.6032816e-5,2.2959808524512124e-5,2475,7.2254334e-4,7.225433526011e-4,FALSE
KREMEN2,3623,3.5967558e-5,2.2894550524511806e-5,2476,7.2254334e-4,7.225433526011e-4,FALSE
ELAVL4-AS1,3625,3.5923393e-5,2.285038552451264e-5,2477,7.2254334e-4,7.225433526011e-4,FALSE
LINC01554,3626,3.5909277e-5,2.2836269524513533e-5,2478,7.2254334e-4,7.225433526011e-4,FALSE
PTCRA,3627,3.5838286e-5,2.276527852451314e-5,2479,7.2254334e-4,7.225433526011e-4,FALSE
FAM151A,2375,4.2073248e-4,2.2745476060715497e-05,2480,0.009393063,0.0079479768786127,FALSE
DACT2,3628,3.5749483e-5,2.2676475524512793e-5,2481,7.2254334e-4,7.225433526011e-4,FALSE
FGR,3305,6.685179e-5,2.2676357459607935e-5,2482,0.0014450867,0.0014450867052023,FALSE
CDKN2A,3629,3.5745783e-5,2.2672775524511965e-5,2483,7.2254334e-4,7.225433526011e-4,FALSE
CNTN4-AS1,2668,2.2867175e-4,2.265398586247128e-5,2484,0.0050578034,0.0043352601156069,FALSE
HIGD2B,3630,3.5611898e-5,2.2538890524512215e-5,2485,7.2254334e-4,7.225433526011e-4,FALSE
ADGRF1,3631,3.558098e-5,2.250797252451346e-5,2486,7.2254334e-4,7.225433526011e-4,FALSE
SPDYE19P,2965,1.287913e-4,2.2492862180046694e-5,2487,0.0028901733,0.0028901734104046,FALSE
LINC01213,3308,6.666384e-5,2.248840745960868e-5,2488,0.0014450867,0.0014450867052023,FALSE
LINC01538,3309,6.6611785e-5,2.2436352459607212e-5,2489,0.0014450867,0.0014450867052023,FALSE
PGR-AS1,3632,3.5342222e-5,2.2269214524512523e-5,2490,7.2254334e-4,7.225433526011e-4,FALSE
OTOP3,3633,3.5305013e-5,2.2232005524513318e-5,2491,7.2254334e-4,7.225433526011e-4,FALSE
C9orf43,2621,2.5243952e-4,2.2221316877837452e-5,2492,0.0057803467,0.0057803468208092,FALSE
DNAJC5B,3634,3.52223e-5,2.2149292524512057e-5,2493,7.2254334e-4,7.225433526011e-4,FALSE
LINC01886,3135,9.736335e-5,2.211278817285513e-5,2494,0.00216763,0.0021676300578034,FALSE
LINC00305,3635,3.518446e-5,2.2111452524512337e-5,2495,7.2254334e-4,7.225433526011e-4,FALSE
GRAP,2967,1.2839847e-4,2.2100032180047308e-5,2496,0.0028901733,0.0028901734104046,FALSE
MIOX,3636,3.5164077e-5,2.2091069524512685e-5,2497,7.2254334e-4,7.225433526011e-4,FALSE
LINC02862,3638,3.5132744e-5,2.2059736524512552e-5,2498,7.2254334e-4,7.225433526011e-4,FALSE
NMBR-AS1,3639,3.511227e-5,2.2039262524511963e-5,2499,7.2254334e-4,7.225433526011e-4,FALSE
LINC01889,3640,3.5092384e-5,2.2019376524512493e-5,2500,7.2254334e-4,7.225433526011e-4,FALSE
MS4A4A,3313,6.610556e-5,2.19301274596086e-5,2501,0.0014450867,0.0014450867052023,FALSE
EVPLL,3642,3.496844e-5,2.1895432524513353e-5,2502,7.2254334e-4,7.225433526011e-4,FALSE
NOTO,3643,3.4929963e-5,2.1856955524512276e-5,2503,7.2254334e-4,7.225433526011e-4,FALSE
CYP27B1,3314,6.6027475e-5,2.185204245960793e-5,2504,0.0014450867,0.0014450867052023,FALSE
GLT6D1,3315,6.602195e-5,2.184651745960702e-5,2505,0.0014450867,0.0014450867052023,FALSE
MYCNUT,3316,6.600629e-5,2.1830857459607145e-5,2506,0.0014450867,0.0014450867052023,FALSE
POTEKP,3645,3.4883902e-5,2.1810894524512012e-5,2507,7.2254334e-4,7.225433526011e-4,FALSE
LINC00427,2770,1.9012118e-4,2.1808587917798655e-5,2508,0.00433526,0.0043352601156069,FALSE
AP1M2,3317,6.591143e-5,2.1735997459608017e-5,2509,0.0014450867,0.0014450867052023,FALSE
CA6,3646,3.4796125e-5,2.1723117524511904e-5,2510,7.2254334e-4,7.225433526011e-4,FALSE
TMEM78,3647,3.4676035e-5,2.160302752451211e-5,2511,7.2254334e-4,7.225433526011e-4,FALSE
LINC01166,3648,3.4608394e-5,2.1535386524513073e-5,2512,7.2254334e-4,7.225433526011e-4,FALSE
LINC02074,2639,2.4094833e-4,2.1452934790592847e-5,2513,0.0050578034,0.0028901734104046,FALSE
LINC00921,3318,6.5606415e-5,2.143098245960772e-5,2514,0.0014450867,0.0014450867052023,FALSE
SPX,2848,1.6545868e-4,2.140075946547736e-5,2515,0.0036127167,0.0028901734104046,FALSE
LINC02724,3649,3.4427063e-5,2.1354055524512955e-5,2516,7.2254334e-4,7.225433526011e-4,FALSE
LINC02402,3650,3.430348e-5,2.1230472524512806e-5,2517,7.2254334e-4,7.225433526011e-4,FALSE
IFITM3P3,3651,3.421189e-5,2.1138882524511887e-5,2518,7.2254334e-4,7.225433526011e-4,FALSE
TDGF1,3652,3.4211098e-5,2.1138090524513317e-5,2519,7.2254334e-4,7.225433526011e-4,FALSE
FOXD4,3319,6.5298016e-5,2.1122583459607067e-5,2520,0.0014450867,0.0014450867052023,FALSE
C9,3320,6.527941e-5,2.1103977459607687e-5,2521,0.0014450867,0.0014450867052023,FALSE
MFFP1,2849,1.6509468e-4,2.1036759465476398e-5,2522,0.0036127167,0.0028901734104046,FALSE
GUCA1C,3653,3.4093784e-5,2.1020776524512838e-5,2523,7.2254334e-4,7.225433526011e-4,FALSE
TNFRSF1B,3654,3.4084e-5,2.1010992524512034e-5,2524,7.2254334e-4,7.225433526011e-4,FALSE
LINC01936,3655,3.3966502e-5,2.089349452451229e-5,2525,7.2254334e-4,7.225433526011e-4,FALSE
KLHL7-DT,3656,3.394871e-5,2.087570252451226e-5,2526,7.2254334e-4,7.225433526011e-4,FALSE
LINC02481,3657,3.3896205e-5,2.082319752451346e-5,2527,7.2254334e-4,7.225433526011e-4,FALSE
PLBD1-AS1,2296,4.937477e-4,2.0754893915767907e-5,2528,0.01083815,0.0079479768786127,FALSE
PLSCR2,3138,9.599414e-5,2.0743578172855774e-5,2529,0.00216763,0.0021676300578034,FALSE
NDP-AS1,2973,1.2703602e-4,2.073758218004696e-5,2530,0.0028901733,0.0028901734104046,FALSE
DOCK9-AS1,3325,6.4898624e-5,2.0723191459607013e-5,2531,0.0014450867,0.0014450867052023,FALSE
LINC02251,3326,6.488871e-5,2.0713277459607596e-5,2532,0.0014450867,0.0014450867052023,FALSE
LIPC,2974,1.2700538e-4,2.070694218004796e-5,2533,0.0028901733,0.0028901734104046,FALSE
LINC01511,3658,3.374378e-5,2.0670772524513198e-5,2534,7.2254334e-4,7.225433526011e-4,FALSE
ARHGAP29-AS1,3327,6.478549e-5,2.061005745960718e-5,2535,0.0014450867,0.0014450867052023,FALSE
PSG4,2774,1.888614e-4,2.054880791779832e-5,2536,0.00433526,0.0043352601156069,FALSE
IKZF3,3659,3.353449e-5,2.0461482524512475e-5,2537,7.2254334e-4,7.225433526011e-4,FALSE
PMS2P5,3139,9.5672796e-5,2.042223417285437e-5,2538,0.00216763,0.0021676300578034,FALSE
VAV3-AS1,3660,3.3448894e-5,2.037588652451276e-5,2539,7.2254334e-4,7.225433526011e-4,FALSE
LINC02096,3661,3.3427314e-5,2.0354306524512253e-5,2540,7.2254334e-4,7.225433526011e-4,FALSE
LINC02380,3329,6.447641e-5,2.030097745960708e-5,2541,0.0014450867,0.0014450867052023,FALSE
MBD3L1,3330,6.4475826e-5,2.0300393459607677e-5,2542,0.0014450867,0.0014450867052023,FALSE
B3GNT3,3331,6.439685e-5,2.022141745960753e-5,2543,0.0014450867,0.0014450867052023,FALSE
RD3,3141,9.538265e-5,2.013208817285581e-5,2544,0.00216763,0.0021676300578034,FALSE
ODF3L2,2675,2.2607033e-4,2.005256586247158e-5,2545,0.0050578034,0.0043352601156069,FALSE
TECTB,3662,3.310406e-5,2.003105252451241e-5,2546,7.2254334e-4,7.225433526011e-4,FALSE
LINC01221,3663,3.3092731999999997e-05,2.0019724524512572e-5,2547,7.2254334e-4,7.225433526011e-4,FALSE
RNU11,3664,3.2952703e-5,1.9879695524513086e-5,2548,7.2254334e-4,7.225433526011e-4,FALSE
HLA-DPA1,3333,6.403504e-5,1.985960745960736e-5,2549,0.0014450867,0.0014450867052023,FALSE
SMASR,3665,3.291253e-5,1.9839522524511846e-5,2550,7.2254334e-4,7.225433526011e-4,FALSE
FRMD7,3666,3.2746855e-5,1.9673847524513355e-5,2551,7.2254334e-4,7.225433526011e-4,FALSE
LINC02263,3667,3.2726603e-5,1.9653595524512746e-5,2552,7.2254334e-4,7.225433526011e-4,FALSE
TEX21P,1686,0.001831864,1.9645804110933325e-5,2553,0.040462427,0.0267341040462427,FALSE
LINC01242,2690,2.188893e-4,1.9610351398409164e-5,2554,0.0050578034,0.005057803468208,FALSE
LINC02546,3335,6.3721156e-5,1.9545723459607373e-5,2555,0.0014450867,0.0014450867052023,FALSE
ACE,3145,9.472992e-5,1.9479358172855833e-5,2556,0.00216763,0.0021676300578034,FALSE
C17orf98,3337,6.3606836e-5,1.943140345960794e-5,2557,0.0014450867,0.0014450867052023,FALSE
KRT127P,3668,3.2503223e-5,1.9430215524511946e-5,2558,7.2254334e-4,7.225433526011e-4,FALSE
RNU6-199P,3669,3.2464985e-5,1.939197752451295e-5,2559,7.2254334e-4,7.225433526011e-4,FALSE
BTN3A3-1,2176,6.3899683e-4,1.9390555746069707e-5,2560,0.014450867,0.0122832369942196,FALSE
C8B,3670,3.246214e-5,1.9389132524513475e-5,2561,7.2254334e-4,7.225433526011e-4,FALSE
SDHAP2,3671,3.2460994e-5,1.9387986524511983e-5,2562,7.2254334e-4,7.225433526011e-4,FALSE
TERF1P7,3672,3.2458665e-5,1.938565752451218e-5,2563,7.2254334e-4,7.225433526011e-4,FALSE
LINC00703,2763,1.9435662e-4,1.9305212381859016e-5,2564,0.00433526,0.0036127167630057,FALSE
ODAD2P1,3673,3.2308348e-5,1.923534052451217e-5,2565,7.2254334e-4,7.225433526011e-4,FALSE
LINC02791,3674,3.2240223e-5,1.9167215524513334e-5,2566,7.2254334e-4,7.225433526011e-4,FALSE
LINC01596,3675,3.2224543e-5,1.9151535524511804e-5,2567,7.2254334e-4,7.225433526011e-4,FALSE
LINC00588,3676,3.2189833e-5,1.9116825524512587e-5,2568,7.2254334e-4,7.225433526011e-4,FALSE
KRTAP10-4,3338,6.328282e-5,1.910738745960854e-5,2569,0.0014450867,0.0014450867052023,FALSE
HIPK1-AS1,2984,1.2538476e-4,1.9086322180047916e-5,2570,0.0028901733,0.0028901734104046,FALSE
ASB17,3147,9.432266e-5,1.9072098172855993e-5,2571,0.00216763,0.0021676300578034,FALSE
ANGPTL8,3677,3.2059877e-5,1.8986869524513184e-5,2572,7.2254334e-4,7.225433526011e-4,FALSE
FAM66E,2693,2.1825059e-4,1.8971641398410412e-5,2573,0.0050578034,0.005057803468208,FALSE
IP6K3,3678,3.1994394e-5,1.892138652451333e-5,2574,7.2254334e-4,7.225433526011e-4,FALSE
GALNTL5-1,3680,3.1990276e-5,1.8917268524513306e-5,2575,7.2254334e-4,7.225433526011e-4,FALSE
SIX2,3681,3.1924872e-5,1.8851864524512704e-5,2576,7.2254334e-4,7.225433526011e-4,FALSE
JAKMIP1-DT,3683,3.189991e-5,1.88269025245127e-5,2577,7.2254334e-4,7.225433526011e-4,FALSE
SELL,3684,3.1895514e-5,1.882250652451292e-5,2578,7.2254334e-4,7.225433526011e-4,FALSE
PPEF2,3685,3.1870517e-5,1.879750952451349e-5,2579,7.2254334e-4,7.225433526011e-4,FALSE
