gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
GATA3,2259,0.0005495377,0.0036127167,0.0036127167630057
AMPD3,2260,0.00054848316,0.009393063,0.0086705202312138
FGF22,2261,0.0005481365,0.007947977,0.0079479768786127
SLC6A5-1,2262,0.0005476726,0.00433526,0.0043352601156069
CHRNA3,2263,0.0005450695,0.0072254334,0.0057803468208092
SEPTIN7P9,2264,0.00054366066,0.00867052,0.0072254335260115
C15orf39,2265,0.0005399089,0.009393063,0.0079479768786127
CNOT10-AS1,2266,0.00053885323,0.00650289,0.0065028901734104
ANKRD61,2267,0.00053846184,0.009393063,0.009393063583815
RBPMS2,2268,0.0005224801,0.009393063,0.009393063583815
FMO3,2269,0.00052122795,0.011560693,0.009393063583815
FLT3LG,2270,0.0005212064,0.009393063,0.009393063583815
QRFPR,2271,0.00052050094,0.00867052,0.0072254335260115
CASP10,2272,0.00052022905,0.007947977,0.0079479768786127
LHX6,2273,0.0005181045,0.0057803467,0.0057803468208092
LINC02775,2274,0.00051687896,0.01083815,0.0086705202312138
CLCA4-AS1,2275,0.0005160663,0.009393063,0.0079479768786127
DAO,2276,0.0005148502,0.00867052,0.0079479768786127
LINC02487,2277,0.0005132455,0.00433526,0.0043352601156069
ADGRE1,2278,0.0005107493,0.0072254334,0.0072254335260115
TDH,2279,0.0005106151,0.01083815,0.0057803468208092
EMCN,2280,0.0005072063,0.010115607,0.0086705202312138
GRAMD2A,2281,0.00050716806,0.01517341,0.0108381502890173
CNGA1,2282,0.0005057595,0.010115607,0.0072254335260115
LINC02371,2283,0.0005050526,0.010115607,0.0101156069364161
TDRD12,2284,0.0005039327,0.009393063,0.0086705202312138
CARMIL2,2285,0.00050335896,0.009393063,0.009393063583815
CSPG4,2286,0.0005033128,0.007947977,0.0065028901734104
H3P25,2287,0.00049960165,0.010115607,0.009393063583815
MT1M,2288,0.000499535,0.01083815,0.0108381502890173
RBMS3-AS1,2289,0.0004977798,0.00650289,0.0065028901734104
ADGRL4,2290,0.0004960394,0.00650289,0.0065028901734104
RHOXF1,2291,0.0004959692,0.0072254334,0.0072254335260115
ACTG1P17,2292,0.0004952613,0.0072254334,0.0065028901734104
HPX,2293,0.00049450796,0.00650289,0.0065028901734104
OTOS,2294,0.0004943572,0.007947977,0.0057803468208092
ACOT6,2295,0.00049409684,0.007947977,0.0065028901734104
PLBD1-AS1,2296,0.0004937477,0.01083815,0.0079479768786127
LINC01791,2297,0.0004917383,0.00867052,0.0057803468208092
MCTP2,2298,0.00049169204,0.00650289,0.0065028901734104
MARVELD3,2299,0.00049067946,0.009393063,0.0065028901734104
HOTAIRM1,2300,0.0004895924,0.00650289,0.0057803468208092
TMEM191B,2301,0.00048920343,0.0057803467,0.005057803468208
PTH,2302,0.0004889122,0.007947977,0.0079479768786127
SCGN,2303,0.000488583,0.0057803467,0.0057803468208092
TRP-AGG2-6,2304,0.00048521574,0.00867052,0.0086705202312138
SEZ6L-AS1,2305,0.00047519096,0.010115607,0.0086705202312138
LINC01094,2306,0.00047450748,0.009393063,0.009393063583815
CYS1,2307,0.00047365305,0.01083815,0.0086705202312138
LINC02669,2308,0.00047329365,0.00867052,0.0079479768786127
WNT8B,2309,0.00047278593,0.0072254334,0.005057803468208
ZNF385C,2310,0.00047212688,0.007947977,0.0079479768786127
LINC02019,2311,0.00047184815,0.009393063,0.009393063583815
ZSWIM8-AS1,2312,0.00047164276,0.007947977,0.0072254335260115
A4GALT,2313,0.000470724,0.00650289,0.0065028901734104
XG,2314,0.0004699845,0.0072254334,0.0065028901734104
TNKS2-DT,2315,0.00046857382,0.0072254334,0.0072254335260115
LINC01115,2316,0.00046798217,0.00867052,0.0086705202312138
LAMB4,2317,0.00046786843,0.00867052,0.0065028901734104
UCKL1-AS1,2318,0.00046663728,0.01083815,0.0101156069364161
H2AC21,2319,0.0004663831,0.007947977,0.0072254335260115
NCOA7-AS1,2320,0.0004653859,0.0072254334,0.0065028901734104
TNFAIP8L3,2321,0.000464184,0.0072254334,0.0072254335260115
CLIC6,2322,0.0004620664,0.0050578034,0.005057803468208
CARD14,2323,0.0004619034,0.007947977,0.0079479768786127
PCDHGA12,2324,0.00046120296,0.009393063,0.0079479768786127
COL13A1,2325,0.00046016273,0.00650289,0.0057803468208092
LINC00681,2326,0.00046009012,0.010115607,0.009393063583815
H3C7,2327,0.00045997463,0.0072254334,0.0072254335260115
DAPL1,2328,0.00045964427,0.00650289,0.0065028901734104
LINC01508,2329,0.00045963592,0.00650289,0.0065028901734104
LINC02259,2330,0.00045888635,0.00867052,0.0079479768786127
RNF17,2331,0.00045875515,0.010115607,0.0057803468208092
IFITM2,2332,0.0004580124,0.0072254334,0.0072254335260115
C6orf141,2333,0.0004577865,0.0050578034,0.0043352601156069
WHAMMP3,2334,0.00045761923,0.01083815,0.0086705202312138
MEIS1-AS3,2335,0.00045356396,0.00650289,0.0065028901734104
FAM167B,2336,0.0004525714,0.0072254334,0.0072254335260115
NKD2,2337,0.00045232536,0.0072254334,0.0065028901734104
NCMAP,2338,0.00045020008,0.0072254334,0.0072254335260115
OSTN,2339,0.00045002712,0.0072254334,0.005057803468208
TPH2,2340,0.00044848805,0.0057803467,0.0057803468208092
HIGD1B,2341,0.00044811115,0.0072254334,0.0072254335260115
GEMIN7,2342,0.0004444512,0.009393063,0.009393063583815
MS4A13,2343,0.00044271728,0.00650289,0.0065028901734104
CCK,2344,0.00044072393,0.00650289,0.005057803468208
RHEX,2345,0.00044061564,0.0057803467,0.005057803468208
LINC01799,2346,0.0004401793,0.00650289,0.005057803468208
FYB1,2347,0.00044001397,0.0057803467,0.0057803468208092
CHRFAM7A,2348,0.00043892834,0.007947977,0.0079479768786127
FGF3,2349,0.00043804297,0.0028901733,0.0028901734104046
IKBKE,2350,0.00043683004,0.007947977,0.0072254335260115
LINC02347,2351,0.00043575914,0.007947977,0.0065028901734104
ARSF,2352,0.00043564444,0.00650289,0.005057803468208
MGARP,2353,0.00043564147,0.0057803467,0.0057803468208092
SLC32A1,2354,0.00043509388,0.00650289,0.0065028901734104
FAM110C,2355,0.00043502802,0.0057803467,0.0057803468208092
RIPOR3-AS1,2356,0.00043491914,0.00867052,0.0072254335260115
LINC01833,2357,0.00043439292,0.0036127167,0.0036127167630057
SLC22A6,2358,0.00043285458,0.009393063,0.0079479768786127
NTRK1,2359,0.00043276485,0.00433526,0.0043352601156069
LNCAROD,2360,0.00043268412,0.0050578034,0.005057803468208
DAND5,2361,0.00043193196,0.00867052,0.0086705202312138
HPN-AS1,2362,0.00043059015,0.0050578034,0.005057803468208
GBX1,2363,0.00043034044,0.00650289,0.0043352601156069
CSF1R,2364,0.00043017257,0.00867052,0.0072254335260115
VAX2,2365,0.00042771915,0.00650289,0.0057803468208092
LINC02109,2366,0.0004276862,0.00867052,0.005057803468208
ISLR,2367,0.00042743853,0.010115607,0.0086705202312138
CPLANE2,2368,0.000427081,0.0057803467,0.0057803468208092
KLHL41,2369,0.0004262451,0.0072254334,0.0072254335260115
NAALADL2-AS1,2370,0.00042527795,0.0072254334,0.0072254335260115
STEAP3,2371,0.00042501255,0.00867052,0.0072254335260115
TRMT2B-AS1,2372,0.00042367476,0.00650289,0.0065028901734104
RASGEF1A,2373,0.00042303384,0.00650289,0.0065028901734104
OR51I2,2374,0.0004220549,0.007947977,0.0072254335260115
FAM151A,2375,0.00042073248,0.009393063,0.0079479768786127
SRL,2376,0.00042004616,0.0057803467,0.0036127167630057
LINC02770,2377,0.00041874705,0.0050578034,0.005057803468208
APOD,2378,0.00041808467,0.018786127,0.0036127167630057
LINC00922,2379,0.00041728592,0.00650289,0.0057803468208092
NGF,2380,0.00041713024,0.0057803467,0.0057803468208092
DDX43,2381,0.00041691787,0.00650289,0.0065028901734104
PAH,2382,0.00041648216,0.007947977,0.0072254335260115
FXYD2,2383,0.00041452807,0.00867052,0.0086705202312138
CCL27,2384,0.0004135934,0.0072254334,0.0065028901734104
SAMMSON,2385,0.00041341493,0.00650289,0.0065028901734104
ZNF385D-AS2,2386,0.0004131651,0.0036127167,0.0036127167630057
ADGRD2,2387,0.00041252314,0.007947977,0.0072254335260115
LINC02935,2388,0.00041085214,0.007947977,0.0065028901734104
LINC01568,2389,0.0004107263,0.0050578034,0.0043352601156069
GLP1R,2390,0.00041035426,0.00650289,0.0057803468208092
LZTS1-AS1,2391,0.00040904488,0.007947977,0.0057803468208092
TMC6,2392,0.00040773017,0.00650289,0.0065028901734104
SCN2B,2393,0.00040699838,0.0036127167,0.0036127167630057
LTBR,2394,0.00040477433,0.00650289,0.0065028901734104
WNT1,2395,0.00040403128,0.00650289,0.0028901734104046
ODC1-DT,2396,0.0004035548,0.0072254334,0.0072254335260115
TCF24,2397,0.00040283197,0.0050578034,0.0043352601156069
ARHGEF35,2398,0.00040222178,0.007947977,0.0079479768786127
LINC00640,2399,0.00040195964,0.00650289,0.005057803468208
SULT2B1,2400,0.00040128888,0.0050578034,0.005057803468208
FGF13-AS1,2401,0.0004006925,0.0050578034,0.005057803468208
ARL13A,2402,0.0004004786,0.00867052,0.0079479768786127
PECAM1,2403,0.00040035468,0.0057803467,0.0057803468208092
PRX,2404,0.00039970127,0.0057803467,0.0057803468208092
GABRR2,2405,0.00039868135,0.00650289,0.0057803468208092
F10,2406,0.0003980803,0.0072254334,0.0072254335260115
KCTD19,2407,0.00039773024,0.0072254334,0.0057803468208092
MANSC4,2408,0.00039718128,0.0050578034,0.005057803468208
DTNB-AS1,2409,0.00039248436,0.00650289,0.005057803468208
RN7SL263P,2410,0.00039222057,0.0057803467,0.0057803468208092
PERP,2411,0.0003901433,0.00650289,0.0057803468208092
PNMA8B,2412,0.00038939365,0.0057803467,0.0057803468208092
LRRC56,2413,0.00038906114,0.0072254334,0.0065028901734104
SLC30A8,2414,0.00038798235,0.007947977,0.0065028901734104
TTC39A,2415,0.0003877041,0.0057803467,0.0057803468208092
ESPNP,2416,0.00038765863,0.0057803467,0.0057803468208092
LINC00551,2417,0.0003859427,0.00650289,0.0057803468208092
ERICH6,2418,0.00038407632,0.00650289,0.0057803468208092
FHAD1-AS1,2419,0.0003836911,0.0072254334,0.0065028901734104
TSPEAR-AS2,2420,0.00038332242,0.0072254334,0.0065028901734104
AGBL1-AS1,2421,0.00038269476,0.010115607,0.0101156069364161
AHNAK2,2422,0.00038196586,0.0050578034,0.005057803468208
BMAL2-AS1,2423,0.00038035933,0.00650289,0.0057803468208092
IQCM,2424,0.00038025447,0.0057803467,0.0057803468208092
AKAIN1,2425,0.0003793025,0.0057803467,0.0057803468208092
LINC02177,2426,0.00037869866,0.00650289,0.0065028901734104
GGNBP1,2427,0.00037851147,0.0050578034,0.005057803468208
AKR1D1,2428,0.0003783032,0.00433526,0.0043352601156069
ATP6V0D2,2429,0.00037805366,0.00650289,0.0065028901734104
LYVE1,2430,0.00037705916,0.0072254334,0.0057803468208092
TM4SF18,2431,0.0003758806,0.00650289,0.0065028901734104
SLCO4C1,2432,0.00037561453,0.0050578034,0.005057803468208
LINC01415,2433,0.0003743177,0.0072254334,0.0072254335260115
CALCR,2434,0.0003739508,0.00433526,0.0028901734104046
ANXA13,2435,0.00037051758,0.0057803467,0.0057803468208092
NAALADL2-AS3,2436,0.00037045687,0.00867052,0.0086705202312138
TRDN,2437,0.0003682816,0.0072254334,0.0072254335260115
GDPD4,2438,0.00036633713,0.00650289,0.0036127167630057
CXCL5,2439,0.0003661831,0.01083815,0.0072254335260115
CHRNA10,2440,0.00036534292,0.0057803467,0.0057803468208092
LINC01238,2441,0.00036379247,0.0050578034,0.005057803468208
JAK3,2442,0.00036340288,0.0057803467,0.005057803468208
LINC02549,2443,0.00036293268,0.007947977,0.0065028901734104
GPR18,2444,0.00036199932,0.0072254334,0.0065028901734104
PRL,2445,0.00035914447,0.00433526,0.0043352601156069
LINC01768,2446,0.00035831734,0.00867052,0.0057803468208092
P2RY13,2447,0.00035747062,0.007947977,0.0079479768786127
TP73,2448,0.00035604133,0.00433526,0.0043352601156069
LINC02373,2449,0.00035511382,0.0057803467,0.005057803468208
DNAAF6,2450,0.000354817,0.010115607,0.0079479768786127
HOXD3,2451,0.00035438605,0.0050578034,0.0043352601156069
CAPN14,2452,0.00035426894,0.00433526,0.0043352601156069
SAMD12-AS1,2453,0.00035385677,0.007947977,0.0065028901734104
SMIM31,2454,0.00035287335,0.0057803467,0.0057803468208092
LINC02058,2455,0.00035207777,0.0050578034,0.0043352601156069
TMPRSS6,2456,0.00035167162,0.00650289,0.0057803468208092
TTC41P,2457,0.0003504448,0.0057803467,0.005057803468208
SLC19A3,2458,0.00034968354,0.0057803467,0.005057803468208
MAP4K5,2459,0.00034934658,0.0057803467,0.0057803468208092
IL20RB-AS1,2460,0.00034873042,0.0050578034,0.005057803468208
PROK2,2461,0.00034833796,0.0072254334,0.0057803468208092
LGR5,2462,0.00034737343,0.0050578034,0.005057803468208
LINC02136,2463,0.00034729022,0.00433526,0.0043352601156069
CPOX,2464,0.00034589402,0.00650289,0.0065028901734104
CSF2RA,2465,0.0003452219,0.0050578034,0.005057803468208
RASD2,2466,0.00034496083,0.0036127167,0.0028901734104046
LINC00689,2467,0.0003447659,0.00650289,0.0057803468208092
ABCA4,2468,0.0003440959,0.0072254334,0.0065028901734104
GRK7,2469,0.0003436682,0.00650289,0.0057803468208092
FBXL22,2470,0.00034312706,0.0057803467,0.0057803468208092
PRICKLE4,2471,0.00034185662,0.0072254334,0.0072254335260115
MIR7-3HG,2472,0.00034138947,0.0036127167,0.0036127167630057
GTF3C2-AS1,2473,0.0003411145,0.0050578034,0.005057803468208
LINC01967,2474,0.00034088598,0.0050578034,0.005057803468208
XKR5,2475,0.0003408545,0.0057803467,0.0057803468208092
LINC01846,2476,0.00034041598,0.0050578034,0.005057803468208
NIHCOLE,2477,0.000339518,0.0072254334,0.005057803468208
EPOP,2478,0.00033902828,0.00650289,0.0065028901734104
LINC01411,2479,0.00033804335,0.0057803467,0.0057803468208092
ANGPTL5,2480,0.0003359922,0.00650289,0.0065028901734104
INHA,2481,0.00033584714,0.0072254334,0.0065028901734104
NEURL1-AS1,2482,0.00033322434,0.0050578034,0.0043352601156069
FNDC10,2483,0.00033239662,0.0050578034,0.005057803468208
LRRTM4-AS1,2484,0.0003322233,0.0050578034,0.005057803468208
DM1-AS,2485,0.00033062714,0.0057803467,0.0057803468208092
PPEF1,2486,0.00033038866,0.0057803467,0.0043352601156069
KCNJ5,2487,0.00033034105,0.00433526,0.0043352601156069
DLX6,2488,0.00032973575,0.00433526,0.0043352601156069
LINC01456,2489,0.00032905157,0.0057803467,0.0028901734104046
MYH15,2490,0.00032812095,0.0050578034,0.005057803468208
RASL12,2491,0.00032792878,0.0072254334,0.0065028901734104
OAZ3,2492,0.00032763477,0.00433526,0.0043352601156069
ARHGEF5,2493,0.00032712717,0.0057803467,0.0057803468208092
ACSL6-AS1,2494,0.00032635045,0.0050578034,0.0043352601156069
CCL4,2495,0.0003262144,0.0050578034,0.005057803468208
LINC01524,2496,0.00032618124,0.0050578034,0.005057803468208
NKX2-1,2497,0.00032616773,0.0036127167,0.0028901734104046
LCMT1-AS2,2498,0.00032567658,0.0057803467,0.0057803468208092
LINC01837,2499,0.000325594,0.0050578034,0.005057803468208
GABRD,2500,0.0003254068,0.0050578034,0.005057803468208
MTCO3P12,2501,0.00032391842,0.00650289,0.0057803468208092
PSMD6-AS1,2502,0.00032317225,0.00650289,0.0057803468208092
ARHGEF16,2503,0.00031979705,0.00650289,0.0057803468208092
PKLR,2504,0.0003197423,0.00433526,0.0043352601156069
LINC02217,2505,0.00031940074,0.00650289,0.0057803468208092
FER1L6,2506,0.00031885816,0.00650289,0.0057803468208092
ATP1B3-AS1,2507,0.00031821482,0.0036127167,0.0028901734104046
UBE2Q2P16,2508,0.00031790495,0.00650289,0.0065028901734104
SYNDIG1L,2509,0.00031637802,0.0050578034,0.005057803468208
MIR4713HG,2510,0.00031586102,0.0050578034,0.005057803468208
H2AC4,2511,0.0003149109,0.00433526,0.0043352601156069
CCNP,2512,0.0003142159,0.0050578034,0.0043352601156069
TEKTIP1,2513,0.0003126893,0.0057803467,0.0057803468208092
LINC02355,2514,0.00031249272,0.0050578034,0.005057803468208
LINC02054,2515,0.0003106606,0.0036127167,0.0036127167630057
ONECUT1,2516,0.00031054977,0.00433526,0.0021676300578034
POSTN,2517,0.0003093186,0.00216763,0.0021676300578034
AGAP12P,2518,0.00030823966,0.0050578034,0.0043352601156069
LINC02224,2519,0.0003071618,0.0057803467,0.005057803468208
DNAJC28,2520,0.00030699302,0.00433526,0.0043352601156069
FER1L6-AS2,2521,0.00030615187,0.00433526,0.0036127167630057
CDHR2,2522,0.00030500893,0.0057803467,0.005057803468208
HIC1,2523,0.00030491364,0.0050578034,0.005057803468208
ALOX5,2524,0.00030292443,0.0050578034,0.0043352601156069
LINC01405,2525,0.00030233784,0.00650289,0.005057803468208
NT5E,2526,0.00030188804,0.0050578034,0.005057803468208
GFRA3,2527,0.00030172695,0.0072254334,0.005057803468208
NR5A2,2528,0.0003007125,0.0050578034,0.005057803468208
IRS3P,2529,0.0003005249,0.007947977,0.0036127167630057
ATOH7,2530,0.00029976916,0.0050578034,0.005057803468208
IL10RB-DT,2531,0.00029976232,0.0050578034,0.005057803468208
HTR3E,2532,0.0002996462,0.0057803467,0.0057803468208092
LINC02519,2533,0.00029959693,0.0072254334,0.0072254335260115
LMOD3,2534,0.0002985171,0.0050578034,0.005057803468208
BTNL9,2535,0.00029818073,0.0028901733,0.0028901734104046
FGF19,2536,0.00029682295,0.0028901733,0.0028901734104046
LINC01924,2537,0.000296571,0.00433526,0.0043352601156069
CECR7,2538,0.00029578048,0.00433526,0.0036127167630057
KDR,2539,0.00029563595,0.0036127167,0.0036127167630057
LINC01844,2540,0.0002953128,0.0057803467,0.005057803468208
ARMC2-AS1,2541,0.00029512105,0.0050578034,0.005057803468208
DRD1,2542,0.00029428414,0.0050578034,0.005057803468208
TDRD5,2543,0.00029407282,0.0028901733,0.0028901734104046
IDH1-AS1,2544,0.00029397313,0.0050578034,0.005057803468208
TRPM8,2545,0.0002936182,0.00433526,0.0043352601156069
AKAP3,2546,0.00029296757,0.0050578034,0.005057803468208
XIRP2,2547,0.00029283582,0.0050578034,0.005057803468208
CA4,2548,0.00029268954,0.0050578034,0.0028901734104046
L3MBTL4-AS1,2549,0.00029232586,0.00650289,0.0065028901734104
ZNF468,2550,0.0002922288,0.0036127167,0.0036127167630057
RN7SKP295,2551,0.00029140103,0.00650289,0.0043352601156069
ANXA10,2552,0.00029123985,0.00433526,0.0043352601156069
LINC00927,2553,0.00029113566,0.00433526,0.0043352601156069
GLB1L3,2554,0.00029087372,0.0036127167,0.0036127167630057
DGAT2L6,2555,0.00029057832,0.0050578034,0.005057803468208
KDM7A-DT,2556,0.00028878727,0.0050578034,0.005057803468208
SETBP1-DT,2557,0.0002876778,0.0057803467,0.005057803468208
NIBAN3,2558,0.00028566975,0.00433526,0.0043352601156069
KRTDAP,2559,0.0002856125,0.0036127167,0.0036127167630057
OIT3,2560,0.0002850597,0.00433526,0.0043352601156069
MAP2K4P1,2561,0.0002844369,0.0050578034,0.0036127167630057
LNCBRM,2562,0.0002832332,0.0057803467,0.0043352601156069
RNU2-63P,2563,0.00028252977,0.0057803467,0.005057803468208
LAMC2,2564,0.00028163573,0.0036127167,0.0036127167630057
P2RX6,2565,0.00028104812,0.0036127167,0.0036127167630057
CT66,2566,0.0002808218,0.0050578034,0.005057803468208
ARMC12,2567,0.00027955152,0.0057803467,0.0057803468208092
PPP4R1-AS1,2568,0.0002781956,0.0036127167,0.0036127167630057
MAP4K1,2569,0.00027771766,0.00433526,0.0043352601156069
LINC02777,2570,0.00027676823,0.00650289,0.0065028901734104
LINC01162,2571,0.00027623976,0.0057803467,0.0036127167630057
PDIA3P1,2572,0.0002761512,0.0050578034,0.005057803468208
ERFL,2573,0.00027568082,0.00216763,0.0021676300578034
ITIH2,2574,0.00027435372,0.00433526,0.0043352601156069
LINC01145,2575,0.00027393666,0.00433526,0.0043352601156069
SMTNL1,2576,0.00027349545,0.0057803467,0.0057803468208092
HPDL,2577,0.00027335496,0.0050578034,0.0036127167630057
LOXL4,2578,0.0002724503,0.0057803467,0.0057803468208092
OLFML3,2579,0.00027162835,0.0050578034,0.005057803468208
CDH19,2580,0.00027144415,0.0057803467,0.005057803468208
MNX1,2581,0.00027139773,0.00433526,0.0036127167630057
PCDHA5,2582,0.00026997383,0.00433526,0.0043352601156069
LINC02044,2583,0.0002685919,0.0057803467,0.0057803468208092
C8orf89,2584,0.000267873,0.0057803467,0.0057803468208092
LAMP3,2585,0.00026734962,0.0050578034,0.005057803468208
LINC02691,2586,0.00026641297,0.00433526,0.0043352601156069
TMEM26,2587,0.0002662808,0.0036127167,0.0028901734104046
RXYLT1-AS1,2588,0.00026626672,0.0050578034,0.0036127167630057
LINC00626,2589,0.0002661701,0.0036127167,0.0036127167630057
GPR61,2590,0.00026599554,0.0036127167,0.0028901734104046
RGSL1,2591,0.0002658413,0.0057803467,0.005057803468208
KC6,2592,0.00026539635,0.0072254334,0.0036127167630057
MAL2-AS1,2593,0.00026497064,0.0036127167,0.0036127167630057
HMGB3P3,2594,0.00026483816,0.00433526,0.0043352601156069
SLC7A11-AS1,2595,0.0002644258,0.0050578034,0.005057803468208
TEKT5,2596,0.00026411077,0.00433526,0.0043352601156069
RLN1,2597,0.00026292482,0.0036127167,0.0036127167630057
LINC02298,2598,0.00026260942,0.0036127167,0.0036127167630057
GUCY2C,2599,0.00026252432,0.0057803467,0.005057803468208
TGM1,2600,0.0002623994,0.0050578034,0.005057803468208
TLR5,2601,0.00026104314,0.0050578034,0.0043352601156069
ZNF503,2602,0.00026073155,0.00216763,0.0021676300578034
SDK1-AS1,2603,0.0002600364,0.0036127167,0.0028901734104046
STEAP1,2604,0.00026003554,0.0050578034,0.005057803468208
ROPN1B,2605,0.00025987174,0.0057803467,0.0043352601156069
THORLNC,2606,0.00025959773,0.0028901733,0.0028901734104046
SEC61G-DT,2607,0.00025922994,0.00433526,0.0036127167630057
HCG20,2608,0.00025891874,0.00433526,0.0043352601156069
IRX4,2609,0.0002583827,0.00650289,0.0021676300578034
LINC02742,2610,0.000258085,0.00433526,0.0043352601156069
GYPB,2611,0.00025768572,0.0050578034,0.005057803468208
OR5V1,2612,0.00025758633,0.0050578034,0.005057803468208
DAZL,2613,0.00025699052,0.0028901733,0.0028901734104046
TNNI1,2614,0.00025691467,0.00433526,0.0036127167630057
MATN1,2615,0.00025681566,0.00433526,0.0028901734104046
LINC02296,2616,0.00025672527,0.0050578034,0.005057803468208
SPI1,2617,0.0002566733,0.00433526,0.0036127167630057
DPYS,2618,0.0002543629,0.00433526,0.0036127167630057
SMG1P7,2619,0.00025355787,0.0050578034,0.005057803468208
LINC02471,2620,0.0002528638,0.00433526,0.0043352601156069
C9orf43,2621,0.00025243952,0.0057803467,0.0057803468208092
DMBX1,2622,0.00025164374,0.00216763,0.0021676300578034
KCNG2,2623,0.0002509964,0.0036127167,0.0028901734104046
FGF7,2624,0.00025067318,0.0050578034,0.0043352601156069
GOLGA6L2,2625,0.00024969858,0.0028901733,0.0021676300578034
LINC01841,2626,0.0002495728,0.0036127167,0.0036127167630057
MCHR1,2627,0.0002491932,0.0036127167,0.0036127167630057
LINC00989,2628,0.0002471398,0.0036127167,0.0036127167630057
PCDHA6,2629,0.0002470913,0.00433526,0.0043352601156069
GRTP1-AS1,2630,0.0002470598,0.0050578034,0.005057803468208
PSMA8,2631,0.00024537847,0.0050578034,0.005057803468208
GBGT1,2632,0.00024524634,0.0050578034,0.0043352601156069
CYP4F12,2633,0.00024489244,0.0057803467,0.005057803468208
ATP8B5P,2634,0.00024422212,0.0036127167,0.0028901734104046
CISTR,2635,0.00024361683,0.00216763,0.0021676300578034
APOBEC3F,2636,0.00024280319,0.00433526,0.0028901734104046
F5,2637,0.0002423212,0.00433526,0.0036127167630057
TACSTD2,2638,0.00024153014,0.00216763,0.0021676300578034
LINC02074,2639,0.00024094833,0.0050578034,0.0028901734104046
BMP8B,2640,0.00024046701,0.0057803467,0.0057803468208092
LINC02087,2641,0.0002402421,0.0036127167,0.0036127167630057
TEX26-AS1,2642,0.00024002239,0.0036127167,0.0036127167630057
LINC02752,2643,0.0002398714,0.0036127167,0.0028901734104046
STAB2,2644,0.00023930849,0.00433526,0.0028901734104046
MIF4GD-DT,2645,0.00023737994,0.00433526,0.0043352601156069
LINC02882,2646,0.00023647191,0.0028901733,0.0028901734104046
C5orf47,2647,0.00023605718,0.0036127167,0.0028901734104046
SH3RF2,2648,0.00023591433,0.00433526,0.0043352601156069
PTMAP5,2649,0.00023515218,0.0036127167,0.0036127167630057
LINC02838,2650,0.00023428297,0.0050578034,0.0028901734104046
NPFFR2,2651,0.00023415733,0.00433526,0.0028901734104046
CDA,2652,0.000234109,0.0050578034,0.005057803468208
FGD5,2653,0.00023377838,0.0036127167,0.0036127167630057
LINC01659,2654,0.00023305995,0.0057803467,0.0057803468208092
LINC02718,2655,0.0002329157,0.0036127167,0.0036127167630057
LINC02725,2656,0.00023289541,0.0036127167,0.0036127167630057
CPB1,2657,0.00023286341,0.0050578034,0.005057803468208
CTNNA2-AS1,2658,0.0002318456,0.00433526,0.0028901734104046
BIN2,2659,0.00023171821,0.0050578034,0.005057803468208
LINC02842,2660,0.00023052591,0.0028901733,0.0028901734104046
SOX18,2661,0.00023045068,0.00433526,0.0043352601156069
HCK,2662,0.00023007402,0.0050578034,0.005057803468208
LINC02645,2663,0.00023002987,0.0036127167,0.0028901734104046
GPR183,2664,0.00022993516,0.0050578034,0.005057803468208
MUC4,2665,0.00022989654,0.0028901733,0.0028901734104046
SHISA8,2666,0.00022947264,0.0050578034,0.0028901734104046
GSTM1,2667,0.00022867619,0.00433526,0.0043352601156069
CNTN4-AS1,2668,0.00022867175,0.0050578034,0.0043352601156069
VSIG10L,2669,0.00022852515,0.0036127167,0.0028901734104046
PEAR1,2670,0.00022832946,0.00650289,0.0065028901734104
ALX3,2671,0.000228195,0.00433526,0.0043352601156069
C11orf42,2672,0.00022664963,0.0036127167,0.0028901734104046
IL4I1,2673,0.00022658249,0.0036127167,0.0036127167630057
LINC01234,2674,0.00022656238,0.0036127167,0.0036127167630057
ODF3L2,2675,0.00022607033,0.0050578034,0.0043352601156069
ZBTB20-AS4,2676,0.00022595178,0.0028901733,0.0028901734104046
SIM1,2677,0.00022540623,0.0014450867,0.0014450867052023
ARRDC2,2678,0.0002253122,0.00433526,0.0043352601156069
MBNL1-AS1,2679,0.00022526932,0.0036127167,0.0036127167630057
LINC02335,2680,0.0002250812,0.0050578034,0.0036127167630057
KCTD14,2681,0.00022389075,0.0028901733,0.0028901734104046
SNRK-AS1,2682,0.00022345816,0.0028901733,0.0028901734104046
PDGFB,2683,0.00022172103,0.0036127167,0.0036127167630057
FCRLB-1,2684,0.00022155693,0.0036127167,0.0036127167630057
PPP1R3B-DT,2685,0.00022146945,0.00433526,0.0043352601156069
PRPH,2686,0.00022142098,0.00216763,0.0021676300578034
LINC01622,2687,0.0002213335,0.0028901733,0.0028901734104046
LINC01201,2688,0.00022001995,0.0036127167,0.0021676300578034
LINC01378,2689,0.00021897278,0.0028901733,0.0028901734104046
LINC01242,2690,0.0002188893,0.0050578034,0.005057803468208
MYL3,2691,0.000218831,0.0050578034,0.0036127167630057
LAPTM4A-DT,2692,0.00021832001,0.00433526,0.0043352601156069
FAM66E,2693,0.00021825059,0.0050578034,0.005057803468208
GLUD2,2694,0.0002179816,0.0036127167,0.0028901734104046
MTOR-AS1,2695,0.00021789271,0.00433526,0.0036127167630057
LINC02405,2696,0.000217641,0.00433526,0.0043352601156069
