gene,bio_rank,ko_l2_mean,residual_l2,resid_rank,mean_expr,frac_expr,is_ref
CTXND1,1998,5.9857924e-4,5.014807083387141e-4,1045,0.005839416,0.0046715328467153,FALSE
NLRC5,1715,0.0010071084,5.013695425812465e-4,1046,0.012554744,0.0093430656934306,FALSE
PECAM1,1984,6.1555236e-4,5.005011309210909e-4,1047,0.0067153284,0.0058394160583941,FALSE
STEAP3-AS1,2109,4.864756e-4,5.004956352646682e-4,1048,0.0049635037,0.004963503649635,FALSE
SSC4D,1945,6.5635436e-4,4.991491772372985e-4,1049,0.008175182,0.0075912408759124,FALSE
MIR4300HG,1562,0.0013546767,4.990155291481241e-4,1050,0.018394161,0.0134306569343065,FALSE
LINC01994,1748,9.536302e-4,4.98379375570954e-4,1051,0.013138686,0.0110948905109489,FALSE
LRRC26,2040,5.573012e-4,4.981011882939563e-4,1052,0.0067153284,0.0067153284671532,FALSE
RASGRP2,1931,6.7153905e-4,4.965951370391728e-4,1053,0.009051095,0.0087591240875912,FALSE
LINC00685,2136,4.694981e-4,4.957528360520041e-4,1054,0.0046715327,0.0046715328467153,FALSE
FGF19,1811,8.322261e-4,4.953396607980256e-4,1055,0.008467154,0.0052554744525547,FALSE
ANKRD18A,1609,0.0012401881,4.950065581359452e-4,1056,0.020729927,0.018978102189781,FALSE
WNT1,1949,6.534725e-4,4.94750996872573e-4,1057,0.006423358,0.0046715328467153,FALSE
MGARP,2080,5.170452e-4,4.944149581692056e-4,1058,0.005839416,0.0058394160583941,FALSE
LINC02254,1825,8.0600363e-4,4.942328418299079e-4,1059,0.008759124,0.0061313868613138,FALSE
SLC43A3,2053,5.4001325e-4,4.92356661901202e-4,1060,0.0055474453,0.004963503649635,FALSE
OVCH1-AS1,1532,0.0014802243,4.923538950252191e-4,1061,0.023065694,0.018978102189781,FALSE
BARX2,2133,4.7199416e-4,4.918754599092596e-4,1062,0.004379562,0.0040875912408759,FALSE
NWD1,1762,9.122684e-4,4.918300748563062e-4,1063,0.011386861,0.0087591240875912,FALSE
CCDC153,1869,7.5137714e-4,4.908492137177861e-4,1064,0.010218978,0.0093430656934306,FALSE
CALB2,1973,6.243057e-4,4.906373984634669e-4,1065,0.0067153284,0.0055474452554744,FALSE
LINC03088,2126,4.764816e-4,4.90501635264669e-4,1066,0.0049635037,0.004963503649635,FALSE
EPAS1,1948,6.5415376e-4,4.904678034928763e-4,1067,0.007883212,0.0070072992700729,FALSE
GTF2IRD2P1,2020,5.7315466e-4,4.896194646373139e-4,1068,0.00729927,0.0072992700729927,FALSE
CD109,1780,8.8449527e-4,4.892612066424647e-4,1069,0.011678832,0.0096350364963503,FALSE
PROK2,1750,9.4643544e-4,4.887013685315973e-4,1070,0.015474453,0.0148905109489051,FALSE
TMEM140,2084,5.109882e-4,4.883579581692054e-4,1071,0.005839416,0.0058394160583941,FALSE
ADORA2A,2091,5.040892e-4,4.8726647686212594e-4,1072,0.0052554742,0.004963503649635,FALSE
FRMD6-AS2,2105,4.906356e-4,4.8603856280704494e-4,1073,0.0049635037,0.0046715328467153,FALSE
GNAS-AS1,1631,0.0011857298,4.8580344994326487e-4,1074,0.01868613,0.0163503649635036,FALSE
BDKRB2,2066,5.327714e-4,4.857523316183082e-4,1075,0.006423358,0.0064233576642335,FALSE
LINC01828,1875,7.4758875e-4,4.851706006285167e-4,1076,0.008467154,0.0064233576642335,FALSE
GRIA2,1464,0.0017135246,4.8494235655484243e-4,1077,0.030072993,0.0265693430656934,FALSE
ADAMTS20,1544,0.0014375207,4.847424466744351e-4,1078,0.022189781,0.0181021897810218,FALSE
DPY19L1P2,1834,7.9324906e-4,4.834217333280744e-4,1079,0.0105109485,0.0090510948905109,FALSE
SOHLH2,2089,5.055613e-4,4.8293105816920613e-4,1080,0.005839416,0.0058394160583941,FALSE
ZNF774,1749,9.5239445e-4,4.827539454715571e-4,1081,0.015766423,0.0151824817518248,FALSE
LINC01483,1838,7.9131994e-4,4.825840496020421e-4,1082,0.011386861,0.0105109489051094,FALSE
MIX23P5,2151,4.5600542e-4,4.82260156052003e-4,1083,0.0046715327,0.0046715328467153,FALSE
FUT2,2137,4.68104e-4,4.8212403526466923e-4,1084,0.0049635037,0.004963503649635,FALSE
LINC02133,2005,5.9058535e-4,4.8197910708000047e-4,1085,0.0070072995,0.0064233576642335,FALSE
RHOF,1878,7.4206654e-4,4.815386137177848e-4,1086,0.010218978,0.0093430656934306,FALSE
SYN2,1325,0.002298962,4.8043886249492663e-4,1087,0.038540147,0.030948905109489,FALSE
SEC61G-DT,1495,0.0016143247,4.801966178129936e-4,1088,0.02160584,0.0143065693430656,FALSE
PLAC1,2072,5.275755e-4,4.799189119012036e-4,1089,0.0055474453,0.004963503649635,FALSE
ST8SIA5,1919,6.864799e-4,4.7991296800139083e-4,1090,0.008467154,0.0072992700729927,FALSE
RHOD,2124,4.7773198e-4,4.7952632931974766e-4,1091,0.0052554742,0.0052554744525547,FALSE
ARHGAP19-SLIT1,1787,8.773936e-4,4.7932387478173547e-4,1092,0.014014599,0.0134306569343065,FALSE
LINC01524,1842,7.8843127e-4,4.7860394332807426e-4,1093,0.0105109485,0.0090510948905109,FALSE
EML6,1265,0.0027229965,4.781567576992278e-4,1094,0.04729927,0.0382481751824817,FALSE
ESRRB,1806,8.4376935e-4,4.780908059552072e-4,1095,0.0105109485,0.0081751824817518,FALSE
LINC00581,2253,3.8999398e-4,4.775566953781925e-4,1096,0.003211679,0.0032116788321167,FALSE
IGF1,2256,3.8980637e-4,4.773690853781919e-4,1097,0.003211679,0.0032116788321167,FALSE
IGSF6,2011,5.84942e-4,4.763357570800014e-4,1098,0.0070072995,0.0064233576642335,FALSE
PRLR,1953,6.5072154e-4,4.757776270391729e-4,1099,0.009051095,0.0087591240875912,FALSE
DUSP5,2036,5.590053e-4,4.7547010463731387e-4,1100,0.00729927,0.0072992700729927,FALSE
LRMDA,1498,0.0016027124,4.7508834919133343e-4,1101,0.024233576,0.0186861313868613,FALSE
PDZK1,1934,6.6803116e-4,4.7447017458154936e-4,1102,0.009051095,0.0084671532846715,FALSE
SEC14L6,2062,5.3398305e-4,4.7411866325395885e-4,1103,0.005839416,0.0052554744525547,FALSE
BDNF,2024,5.7040056e-4,4.739664033787124e-4,1104,0.0067153284,0.0061313868613138,FALSE
CNBD1,2013,5.822978e-4,4.736915570800009e-4,1105,0.0070072995,0.0064233576642335,FALSE
COL21A1,1863,7.600007e-4,4.733543522934306e-4,1106,0.009051095,0.0070072992700729,FALSE
BARHL1,2067,5.322477e-4,4.717994454341782e-4,1107,0.0049635037,0.0037956204379562,FALSE
LINC02334,1990,6.041995e-4,4.7053119846346707e-4,1108,0.0067153284,0.0055474452554744,FALSE
LINC02019,1917,6.869888e-4,4.702468356161879e-4,1109,0.0105109485,0.0105109489051094,FALSE
ZBTB7C,1338,0.002208798,4.698239028162537e-4,1110,0.035036497,0.0265693430656934,FALSE
FXYD1,1944,6.570408e-4,4.6909094045901234e-4,1111,0.008467154,0.0075912408759124,FALSE
MYH7B,1937,6.629093e-4,4.6846997232204775e-4,1112,0.008175182,0.0070072992700729,FALSE
TEX49,2202,4.2349577e-4,4.678912756473991e-4,1113,0.0037956205,0.0035036496350364,FALSE
CRACR2B,2250,3.9201666e-4,4.6729981797661636e-4,1114,0.0035036497,0.0035036496350364,FALSE
LRRC9,921,0.0060871225,4.651615505474471e-4,1115,0.103941604,0.072992700729927,FALSE
VEGFC,1560,0.0013688894,4.650599939085174e-4,1116,0.02189781,0.0183941605839416,FALSE
TMC3,1868,7.521005e-4,4.645758100339346e-4,1117,0.008175182,0.0055474452554744,FALSE
TEKT5,2152,4.5593188e-4,4.635695435943808e-4,1118,0.0046715327,0.0043795620437956,FALSE
OSMR-DT,2090,5.0470483e-4,4.6345751571158207e-4,1119,0.005839416,0.0055474452554744,FALSE
FAM230D,2042,5.52633e-4,4.626438295376239e-4,1120,0.0070072995,0.0067153284671532,FALSE
ANGPTL5,1977,6.205257e-4,4.6252221480681593e-4,1121,0.00729927,0.0061313868613138,FALSE
GFRA3,2203,4.2342965e-4,4.619280223668818e-4,1122,0.004379562,0.0043795620437956,FALSE
LINC02335,2046,5.4543803e-4,4.619028346373133e-4,1123,0.00729927,0.0072992700729927,FALSE
ATOH1,2045,5.4712576e-4,4.616780613062615e-4,1124,0.0046715327,0.002919708029197,FALSE
LINC02136,2194,4.295232e-4,4.616571403847241e-4,1125,0.004087591,0.0037956204379562,FALSE
SOS1-1,2262,3.8623984e-4,4.6115456347202476e-4,1126,0.0026277371,0.0020437956204379,FALSE
LINC01950,1831,7.969526e-4,4.60971397689754e-4,1127,0.009343065,0.0067153284671532,FALSE
PTCHD1-AS,1930,6.734202e-4,4.603637998644247e-4,1128,0.008175182,0.0067153284671532,FALSE
F10,2027,5.6835415e-4,0.00045974790708000197,1129,0.0070072995,0.0064233576642335,FALSE
SLC25A25-AS1,1892,7.125951e-4,4.597104269749155e-4,1130,0.011386861,0.0113868613138686,FALSE
TEX41,2225,4.0871167e-4,4.594626828423458e-4,1131,0.004087591,0.0040875912408759,FALSE
FAM53B-AS1,2122,4.807829e-4,4.5815265816920466e-4,1132,0.005839416,0.0058394160583941,FALSE
RMDN2-AS1,1294,0.0025018484,4.577221442449845e-4,1133,0.034744527,0.0213138686131386,FALSE
SLCO1C1,2282,3.700626e-4,4.576253153781932e-4,1134,0.003211679,0.0032116788321167,FALSE
KRT19,2050,5.416332e-4,4.573799867030625e-4,1135,0.006423358,0.0058394160583941,FALSE
CLIC6-1,1933,6.700796e-4,4.5702319986442436e-4,1136,0.008175182,0.0067153284671532,FALSE
LINC00698,1272,0.0026790376,4.569440696665269e-4,1137,0.03357664,0.0166423357664233,FALSE
CDH4,274,0.03450295,4.5638735889607556e-4,1138,0.75036496,0.3947445255474452,FALSE
LINC01630,1705,0.0010330541,4.554802995846911e-4,1139,0.0143065695,0.0110948905109489,FALSE
SH3BP5-AS1,2196,4.288231e-4,4.550778360520037e-4,1140,0.0046715327,0.0046715328467153,FALSE
FREM2-AS1,2115,4.8345147e-4,4.544119543588253e-4,1141,0.0055474453,0.0052554744525547,FALSE
HMGB3P3,2096,5.0137745e-4,4.537208619012031e-4,1142,0.0055474453,0.004963503649635,FALSE
PCDH9-AS2,772,0.008915915,4.533258937025837e-4,1143,0.14948905,0.0957664233576642,FALSE
HTR7,1957,6.4730784e-4,4.5286851232204735e-4,1144,0.008175182,0.0070072992700729,FALSE
TAT-AS1,1974,6.229259e-4,4.5276818524709456e-4,1145,0.007591241,0.0064233576642335,FALSE
LINC00051,2164,4.50947e-4,4.527413493197479e-4,1146,0.0052554742,0.0052554744525547,FALSE
VTRNA1-3,1695,0.0010484575,4.522666271270611e-4,1147,0.0143065695,0.0108029197080291,FALSE
IQCJ,1458,0.001725731,4.5167626912491856e-4,1148,0.022773722,0.0140145985401459,FALSE
KLHL7-DT,2076,5.2207336e-4,4.5070126199524643e-4,1149,0.0070072995,0.0070072992700729,FALSE
CYP1B1,1850,7.7831047e-4,4.49866070870453e-4,1150,0.0105109485,0.0087591240875912,FALSE
PRDM8,1996,6.0051325e-4,4.4979753537425886e-4,1151,0.008467154,0.0081751824817518,FALSE
LINC01727,2469,2.759798e-4,4.497516197508502e-4,1152,0.0011678832,0.0011678832116788,FALSE
NPAS2,1706,0.0010318066,4.4897536148883475e-4,1153,0.014890511,0.011970802919708,FALSE
MIR137HG,2155,4.5350447e-4,4.489074328070453e-4,1154,0.0049635037,0.0046715328467153,FALSE
FYB1,2223,4.0986913e-4,4.4836750236688114e-4,1155,0.004379562,0.0043795620437956,FALSE
VENTXP1,1714,0.001008674,4.483609143794311e-4,1156,0.013430657,0.00992700729927,FALSE
LINC02389,2177,4.3968653e-4,4.4732419359438155e-4,1157,0.0046715327,0.0043795620437956,FALSE
H2AC21,2148,4.57155e-4,4.4673255681644726e-4,1158,0.0055474453,0.0055474452554744,FALSE
ATOH7,2088,5.05634e-4,4.464339882939571e-4,1159,0.0067153284,0.0067153284671532,FALSE
TDRD12,2049,5.4266176e-4,4.4622760337871277e-4,1160,0.0067153284,0.0061313868613138,FALSE
LINC02935,2041,5.5472326e-4,4.461170170800006e-4,1161,0.0070072995,0.0064233576642335,FALSE
LINC02755,1891,7.1394874e-4,4.4591946475106004e-4,1162,0.009051095,0.0072992700729927,FALSE
CYP26C1,2210,4.199654e-4,4.457438331897779e-4,1163,0.0037956205,0.0032116788321167,FALSE
WSCD2,1992,6.03625e-4,4.4562151480681675e-4,1164,0.00729927,0.0061313868613138,FALSE
LINC02666,1530,0.0014906819,4.448182843863227e-4,1165,0.022189781,0.0166423357664233,FALSE
PHYHIP,2111,4.8581476e-4,4.4456744571158265e-4,1166,0.005839416,0.0055474452554744,FALSE
LINC02511,1837,7.925955e-4,4.4452226204199426e-4,1167,0.009635037,0.0070072992700729,FALSE
AMPD3,1952,6.5108016e-4,4.445132280013901e-4,1168,0.008467154,0.0072992700729927,FALSE
SASH3,2123,4.7972985e-4,4.442900544045019e-4,1169,0.0052554742,0.0046715328467153,FALSE
SEPTIN7P9,2064,5.336999e-4,4.437107295376238e-4,1170,0.0070072995,0.0067153284671532,FALSE
FHAD1-AS1,2071,5.279464e-4,4.436931867030634e-4,1171,0.006423358,0.0058394160583941,FALSE
NIBAN3,2037,5.5860414e-4,4.4355291092109067e-4,1172,0.0067153284,0.0058394160583941,FALSE
MYRFL,2098,4.974063e-4,4.433494319468793e-4,1173,0.0052554742,0.0043795620437956,FALSE
DLX5,2222,4.1105287e-4,4.4318681038472323e-4,1174,0.004087591,0.0037956204379562,FALSE
PRICKLE2-AS1,2141,4.663578e-4,4.4314369034942217e-4,1175,0.0049635037,0.0043795620437956,FALSE
VIPR2,1822,8.1524154e-4,4.43011178972049e-4,1176,0.010218978,0.0075912408759124,FALSE
FLVCR2,1860,7.6587783e-4,4.429557909254912e-4,1177,0.009927007,0.0078832116788321,FALSE
PCDHA6,2077,5.2039354e-4,4.4257645583633425e-4,1178,0.0067153284,0.0064233576642335,FALSE
NACA4P,1772,8.948727e-4,4.423609686921938e-4,1179,0.014890511,0.0140145985401459,FALSE
LINC01013,2170,4.466285e-4,4.420314628070449e-4,1180,0.0049635037,0.0046715328467153,FALSE
ZBTB44-DT,1895,7.0985727e-4,4.4182799475105984e-4,1181,0.009051095,0.0072992700729927,FALSE
NTRK1,2298,3.603139e-4,4.415481254222589e-4,1182,0.002919708,0.0026277372262773,FALSE
SLC25A41,2116,4.8333913e-4,4.415079478918006e-4,1183,0.0049635037,0.0040875912408759,FALSE
KLRB1,2300,3.5967826e-4,4.4091248542225915e-4,1184,0.002919708,0.0026277372262773,FALSE
AHR,2075,5.250811e-4,4.408278867030634e-4,1185,0.006423358,0.0058394160583941,FALSE
FOXO1,1030,0.004655159,4.4045798473840464e-4,1186,0.07970803,0.0581021897810219,FALSE
WNT3A,2074,5.2517874e-4,4.4028800698595733e-4,1187,0.0055474453,0.0043795620437956,FALSE
RGS4,2277,3.712671e-4,4.402127429205695e-4,1188,0.003211679,0.002919708029197,FALSE
CYP19A1,2258,3.891498e-4,4.3990081284234716e-4,1189,0.004087591,0.0040875912408759,FALSE
PDZD2,918,0.006133886,4.397627580514905e-4,1190,0.11970803000000001,0.0954744525547445,FALSE
CDC42-AS1,1760,9.1424666e-4,4.3912813825981484e-4,1191,0.012262774,0.0093430656934306,FALSE
KCNQ4,2059,5.353773e-4,4.3894314337871137e-4,1192,0.0067153284,0.0061313868613138,FALSE
FHIP1A,1462,0.0017196418,4.384156803965138e-4,1193,0.024817519,0.0172262773722627,FALSE
ADAMTS15,2174,4.423753e-4,4.377782628070448e-4,1194,0.0049635037,0.0046715328467153,FALSE
CPED1,1959,6.442322e-4,4.376652680013897e-4,1195,0.008467154,0.0072992700729927,FALSE
TMEM252-DT,2063,5.3387915e-4,4.37444993378712e-4,1196,0.0067153284,0.0061313868613138,FALSE
FER1L4,2193,4.2968162e-4,4.373192835943816e-4,1197,0.0046715327,0.0043795620437956,FALSE
LINC00499,1854,7.721386e-4,4.371423838872954e-4,1198,0.010218978,0.0081751824817518,FALSE
MBNL1-AS1,2142,4.661053e-4,4.3706578435882544e-4,1199,0.0055474453,0.0052554744525547,FALSE
LINC00519,1995,6.013883e-4,4.369308397071338e-4,1200,0.0070072995,0.0055474452554744,FALSE
CHRM3,1152,0.0034836973,4.367573188963134e-4,1201,0.062481754,0.0496350364963503,FALSE
PLXDC1,1846,7.8266684e-4,4.3669680468679667e-4,1202,0.011386861,0.00992700729927,FALSE
ADAP2,1820,8.1854104e-4,4.3650788054792693e-4,1203,0.012262774,0.0108029197080291,FALSE
TDRD5,2159,4.5314705e-4,4.3632432686212567e-4,1204,0.0052554742,0.004963503649635,FALSE
SPATS1,2294,3.607968e-4,4.3607995797661733e-4,1205,0.0035036497,0.0035036496350364,FALSE
KCTD19,1903,7.030189e-4,4.3594807829835957e-4,1206,0.009927007,0.0087591240875912,FALSE
TFRC,864,0.0070594386,4.356690147491407e-4,1207,0.14510949,0.1182481751824817,FALSE
NPIPB15,2147,4.5792805e-4,4.352978081692062e-4,1208,0.005839416,0.0058394160583941,FALSE
FCRLB-1,1785,8.7833765e-4,4.350724376278853e-4,1209,0.012846716,0.0108029197080291,FALSE
LINC00378,1474,0.0016835869,4.349641159868095e-4,1210,0.02540146,0.0186861313868613,FALSE
SHISA3,1572,0.001325879,4.3476503170601947e-4,1211,0.016058395,0.0090510948905109,FALSE
SLC28A1,1941,6.57697e-4,4.344032186330293e-4,1212,0.010218978,0.00992700729927,FALSE
LINC01118,1817,8.22695e-4,4.340569694212121e-4,1213,0.011970803,0.0102189781021897,FALSE
OAZ3,2211,4.1996175e-4,4.3398178526466845e-4,1214,0.0049635037,0.004963503649635,FALSE
SEMA3F-AS1-1,2086,5.059702e-4,4.3390692935939355e-4,1215,0.006131387,0.0055474452554744,FALSE
SEMA3D,1475,0.0016816205,4.3343528530704885e-4,1216,0.027737226,0.0224817518248175,FALSE
MIR4713HG,2021,5.725716e-4,4.3318518726443984e-4,1217,0.00729927,0.0064233576642335,FALSE
IGSF1,2101,4.929996e-4,4.3313521325396014e-4,1218,0.005839416,0.0052554744525547,FALSE
BEST3,2375,3.2078716e-4,4.329360283872693e-4,1219,0.0026277371,0.0026277372262773,FALSE
LINC02788,1922,6.821327e-4,4.327204972086817e-4,1220,0.009051095,0.0075912408759124,FALSE
ERICH6,1918,6.869297e-4,4.319418243301134e-4,1221,0.009635037,0.0084671532846715,FALSE
COL4A4,2051,5.406841e-4,4.31386684444149e-4,1222,0.006131387,0.004963503649635,FALSE
PLGLB1,2184,4.3593865e-4,4.313416128070462e-4,1223,0.0049635037,0.0046715328467153,FALSE
CHRNA1,2183,4.359739e-4,4.3087369546947185e-4,1224,0.004087591,0.0032116788321167,FALSE
DRP2,1656,0.0011315848,4.299072982209887e-4,1225,0.01781022,0.0148905109489051,FALSE
TMC4,1753,9.3400566e-4,4.295437917522986e-4,1226,0.013430657,0.0108029197080291,FALSE
FLI1,2176,4.4085085e-4,4.2939513827453197e-4,1227,0.0037956205,0.0026277372262773,FALSE
UPK2,1985,6.1549514e-4,4.284505173507415e-4,1228,0.009343065,0.0090510948905109,FALSE
ADGRD1,2332,3.4081354e-4,4.2837625537819315e-4,1229,0.003211679,0.0032116788321167,FALSE
NEUROD4,1660,0.0011280278,4.2827178658249904e-4,1230,0.015474453,0.0110948905109489,FALSE
LINC02233,2100,4.94518e-4,4.2824433944357973e-4,1231,0.0055474453,0.0046715328467153,FALSE
MAP2K4P1,2181,4.389758e-4,4.2799639113675876e-4,1232,0.0046715327,0.0040875912408759,FALSE
SLC18A1,2387,3.1571343e-4,4.2786229838727007e-4,1233,0.0026277371,0.0026277372262773,FALSE
LINC01821,2149,4.5671358e-4,4.276740643588256e-4,1234,0.0055474453,0.0052554744525547,FALSE
FOXD1,2087,5.059165e-4,4.2743504079633787e-4,1235,0.005839416,0.004963503649635,FALSE
SPHKAP,2006,5.9022836e-4,4.2739415149089534e-4,1236,0.008759124,0.0084671532846715,FALSE
ATP1B3-AS1,2347,3.3339337e-4,4.269251659296465e-4,1237,0.0026277371,0.0023357664233576,FALSE
CCDC68,2191,4.3038704e-4,4.2579000280704485e-4,1238,0.0049635037,0.0046715328467153,FALSE
C1QL4,1905,7.000556e-4,4.246672087471399e-4,1239,0.007883212,0.0052554744525547,FALSE
FERMT3,2034,5.6321686e-4,4.246287496949216e-4,1240,0.008175182,0.0078832116788321,FALSE
PCDH12,2249,3.9229958e-4,4.244335203847237e-4,1241,0.004087591,0.0037956204379562,FALSE
SMIM18,1887,7.204992e-4,4.2380193627677976e-4,1242,0.011094891,0.0102189781021897,FALSE
ZNF840P,2117,4.8255062e-4,4.233506082939567e-4,1243,0.0067153284,0.0067153284671532,FALSE
KCNE5,1450,0.0017531104,4.230219397724722e-4,1244,0.025109489,0.016934306569343,FALSE
LINC01208,1987,6.1020453e-4,4.222546704590128e-4,1245,0.008467154,0.0075912408759124,FALSE
ADAMTS19-AS1,2251,3.900627e-4,4.221966403847228e-4,1246,0.004087591,0.0037956204379562,FALSE
ASCL2,2008,5.873377e-4,4.2218906707128104e-4,1247,0.006131387,0.0040875912408759,FALSE
ONECUT1,2385,3.1627982e-4,4.221181796751312e-4,1248,0.0023357663,0.0020437956204379,FALSE
MYL3,1993,6.03279e-4,4.218277190332731e-4,1249,0.008759124,0.0081751824817518,FALSE
RPAP2P1,1965,6.404132e-4,4.217277741180276e-4,1250,0.008759124,0.0075912408759124,FALSE
AGTR1,1967,6.3955254e-4,4.2086711411802667e-4,1251,0.008759124,0.0075912408759124,FALSE
KCTD14,2129,4.741082e-4,4.206620018170177e-4,1252,0.006131387,0.0058394160583941,FALSE
GNA14-AS1,1991,6.0367945e-4,4.206049172495109e-4,1253,0.0070072995,0.0052554744525547,FALSE
ST8SIA6-AS1,2166,4.5011687e-4,4.205203886791357e-4,1254,0.0046715327,0.0037956204379562,FALSE
TC2N,2070,5.2897964e-4,4.203733970800014e-4,1255,0.0070072995,0.0064233576642335,FALSE
CFAP157,1774,8.941876e-4,4.2031970311332564e-4,1256,0.013138686,0.0108029197080291,FALSE
ANKFN1,690,0.011581206,4.201750454254198e-4,1257,0.20583941,0.1331386861313868,FALSE
FRMPD4,1907,6.9923414e-4,4.200891412601621e-4,1258,0.010218978,0.0090510948905109,FALSE
SEPTIN4-AS1,1912,6.9444795e-4,4.1991130674515274e-4,1259,0.008759124,0.0067153284671532,FALSE
SERPINF1,1738,9.74791e-4,4.198233528821489e-4,1260,0.012846716,0.0090510948905109,FALSE
MARCHF4,2092,5.0333043e-4,4.1979523463731266e-4,1261,0.00729927,0.0072992700729927,FALSE
FLJ12825,2377,3.1972982e-4,4.1958111787988145e-4,1262,0.002919708,0.002919708029197,FALSE
ODC1-DT,2093,5.0333026e-4,4.1907704670306406e-4,1263,0.006423358,0.0058394160583941,FALSE
SBNO2,1648,0.0011508238,4.1740034734490464e-4,1264,0.020437956,0.0186861313868613,FALSE
FAM222A,1659,0.0011302135,4.166996033389567e-4,1265,0.01810219,0.0151824817518248,FALSE
TMEM86B,2287,3.652135e-4,4.159645128423462e-4,1266,0.004087591,0.0040875912408759,FALSE
HPN-AS1,2312,3.528318e-4,4.1584437810502923e-4,1267,0.0037956205,0.0037956204379562,FALSE
BMX,2180,4.3900663e-4,4.1579252034942187e-4,1268,0.0049635037,0.0043795620437956,FALSE
NDUFC2-KCTD14,2004,5.9155986e-4,4.1573760477967676e-4,1269,0.008175182,0.0072992700729927,FALSE
MAP3K6,2128,4.7480897e-4,4.156089582939564e-4,1270,0.0067153284,0.0067153284671532,FALSE
SLC24A2,1701,0.001044373,4.154915840527758e-4,1271,0.016934307,0.0145985401459854,FALSE
FGF8,1744,9.6056523e-4,4.1527653719362965e-4,1272,0.01080292,0.0058394160583941,FALSE
ZBTB42,2334,3.3968195e-4,4.149651079766172e-4,1273,0.0035036497,0.0035036496350364,FALSE
TCF24,2335,3.3956e-4,4.148431579766162e-4,1274,0.0035036497,0.0035036496350364,FALSE
ATP10B,1818,8.2064816e-4,4.146170925431362e-4,1275,0.012846716,0.0113868613138686,FALSE
RAX,2464,2.776795e-4,4.1445050494927425e-4,1276,0.0020437955,0.0020437956204379,FALSE
SPATA3,2237,4.002249e-4,4.1424493526466815e-4,1277,0.0049635037,0.004963503649635,FALSE
LINC01151,2198,4.2497975e-4,4.1400034113675934e-4,1278,0.0046715327,0.0040875912408759,FALSE
LINC01723,2190,4.3042746e-4,4.1360473686212625e-4,1279,0.0052554742,0.004963503649635,FALSE
SIX6,2553,2.3907972e-4,4.128515397508511e-4,1280,0.0011678832,0.0011678832116788,FALSE
LINC02882,2283,3.6841907e-4,4.1281457564739906e-4,1281,0.0037956205,0.0035036496350364,FALSE
C9orf163,2339,3.3737705e-4,4.126602079766175e-4,1282,0.0035036497,0.0035036496350364,FALSE
NSG2,1361,0.002093158,4.1221897392799294e-4,1283,0.041751824,0.0382481751824817,FALSE
OPLAH,2365,3.2424115e-4,4.118038653781927e-4,1284,0.003211679,0.0032116788321167,FALSE
CDC20B,1894,7.1046664e-4,4.1171958260500564e-4,1285,0.009343065,0.0072992700729927,FALSE
PGM5P4-AS1,2205,4.2261416e-4,4.116347511367584e-4,1286,0.0046715327,0.0040875912408759,FALSE
ATP6V0D2,2319,3.485088e-4,4.115213781050287e-4,1287,0.0037956205,0.0037956204379562,FALSE
GABRD,2003,5.9188413e-4,4.104328490332726e-4,1288,0.008759124,0.0081751824817518,FALSE
RASSF9,1542,0.0014416531,4.1035648802293073e-4,1289,0.020437956,0.0140145985401459,FALSE
PDIA3P1,2263,3.84001e-4,4.1025573605200417e-4,1290,0.0046715327,0.0046715328467153,FALSE
LINC01234,2227,4.081371e-4,4.0993144931974687e-4,1291,0.0052554742,0.0052554744525547,FALSE
DEPDC1-AS1,2030,5.6687114e-4,4.0966595723729803e-4,1292,0.008175182,0.0075912408759124,FALSE
CDH9,2233,4.0133242e-4,4.0897008359438026e-4,1293,0.0046715327,0.0043795620437956,FALSE
POU3F1,1693,0.0010495489,4.0880486254093627e-4,1294,0.017226277,0.0148905109489051,FALSE
LRRC74B,2234,4.0058227e-4,4.08219933594381e-4,1295,0.0046715327,0.0043795620437956,FALSE
H4C6,1924,6.807427e-4,4.071377518724918e-4,1296,0.009635037,0.0081751824817518,FALSE
PARM1,1702,0.0010443247,4.071305433529476e-4,1297,0.015766423,0.0125547445255474,FALSE
EXTL3-AS1,2154,4.5472145e-4,4.0706486190120227e-4,1298,0.0055474453,0.004963503649635,FALSE
EEF1A2,1855,7.714152e-4,4.0682809222917517e-4,1299,0.011386861,0.0096350364963503,FALSE
TPH2,2363,3.2537404e-4,4.066082654222594e-4,1300,0.002919708,0.0026277372262773,FALSE
DLX1,1590,0.0012790743,4.0657740416364253e-4,1301,0.016058395,0.0093430656934306,FALSE
KCNC3,2185,4.3505282e-4,4.0601330435882546e-4,1302,0.0055474453,0.0052554744525547,FALSE
SP9,2439,2.9351973e-4,4.056685983872709e-4,1303,0.0026277371,0.0026277372262773,FALSE
AKAP3,2094,5.0149194e-4,4.0505778337871195e-4,1304,0.0067153284,0.0061313868613138,FALSE
LINC00237,2484,2.6810652e-4,4.0487752494927534e-4,1305,0.0020437955,0.0020437956204379,FALSE
FZR1,2320,3.477898e-4,4.044558855189947e-4,1306,0.0035036497,0.0032116788321167,FALSE
LZTS1-AS1,1663,0.0011207978,4.039657674269714e-4,1307,0.016350364,0.0122627737226277,FALSE
CYP27B1,2416,3.0311654e-4,4.029678378798822e-4,1308,0.002919708,0.002919708029197,FALSE
DYNC1I1,1692,0.0010534138,4.02540426181979e-4,1309,0.018394161,0.0166423357664233,FALSE
