gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
INCA1,2456,0.00028076133,0.004379562,0.002919708029197
LIPC,2457,0.0002804872,0.0046715327,0.0035036496350364
IKBKE,2458,0.00028015792,0.004087591,0.0040875912408759
LINC02202,2459,0.00027929226,0.002919708,0.0026277372262773
LINC01947,2460,0.00027918187,0.0037956205,0.0037956204379562
NGF-AS1,2461,0.00027872683,0.004379562,0.0040875912408759
XDH,2462,0.0002786568,0.0035036497,0.0035036496350364
IGLV10-54,2463,0.00027806588,0.004087591,0.0037956204379562
RAX,2464,0.0002776795,0.0020437955,0.0020437956204379
LINC01501,2465,0.00027660758,0.002919708,0.002919708029197
LINC01411,2466,0.00027658924,0.004087591,0.0037956204379562
LINC02645,2467,0.00027624948,0.0035036497,0.002919708029197
AKR7A3,2468,0.00027600658,0.002919708,0.002919708029197
LINC01727,2469,0.0002759798,0.0011678832,0.0011678832116788
CPLX4,2470,0.00027590792,0.0035036497,0.0032116788321167
LINC01205,2471,0.0002758835,0.002919708,0.0026277372262773
PAQR9,2472,0.00027440587,0.0026277371,0.0026277372262773
TRPV4,2473,0.00027391562,0.0035036497,0.0032116788321167
LINC01415,2474,0.0002734074,0.0035036497,0.0035036496350364
LINC00470,2475,0.00027327452,0.0026277371,0.0026277372262773
LINC02770,2476,0.00027269736,0.002919708,0.0023357664233576
MARCHF11,2477,0.00027209186,0.002919708,0.0023357664233576
MYH15,2478,0.00027095477,0.002919708,0.002919708029197
TSGA13,2479,0.00026936134,0.004379562,0.0026277372262773
GPC5-AS2,2480,0.00026918162,0.0026277371,0.0023357664233576
RPE65,2481,0.00026885926,0.0049635037,0.0040875912408759
SLFN11,2482,0.00026845402,0.003211679,0.0026277372262773
MYO7B,2483,0.00026843292,0.0052554742,0.0020437956204379
LINC00237,2484,0.00026810652,0.0020437955,0.0020437956204379
GLRA3,2485,0.00026786164,0.0035036497,0.0035036496350364
OIT3,2486,0.00026557586,0.0035036497,0.002919708029197
CD2BP2-DT,2487,0.00026529795,0.003211679,0.0032116788321167
ESM1,2488,0.000264946,0.003211679,0.002919708029197
PCDHA4,2489,0.0002647305,0.0020437955,0.0017518248175182
CFAP107,2490,0.0002645093,0.004087591,0.0035036496350364
CREB3L1,2491,0.00026424578,0.002919708,0.0023357664233576
NPFFR2,2492,0.00026373164,0.003211679,0.0026277372262773
LINC02675,2493,0.00026354557,0.004087591,0.0037956204379562
KCNG2,2494,0.0002631363,0.0026277371,0.0023357664233576
CT66,2495,0.00026310387,0.0037956205,0.0035036496350364
TACSTD2,2496,0.00026301743,0.0020437955,0.0020437956204379
LINC02346,2497,0.00026290523,0.0037956205,0.002919708029197
LINC02449,2498,0.00026270826,0.003211679,0.002919708029197
DSP,2499,0.00026260436,0.002919708,0.0026277372262773
SLC30A8,2500,0.00026185313,0.004087591,0.0035036496350364
LINC02864,2501,0.00026138598,0.003211679,0.0026277372262773
LYPLAL1-DT-1,2502,0.0002599924,0.0035036497,0.0026277372262773
MMP25-1,2503,0.00025926012,0.0026277371,0.0026277372262773
ITIH2,2504,0.0002585966,0.0037956205,0.0032116788321167
LINC01393,2505,0.00025828838,0.0037956205,0.0026277372262773
CFAP141,2506,0.0002571729,0.003211679,0.002919708029197
C5orf47,2507,0.00025662023,0.003211679,0.002919708029197
GABRR3,2508,0.00025659287,0.0046715327,0.0014598540145985
GHRH,2509,0.0002561202,0.0026277371,0.0026277372262773
TAMALIN,2510,0.00025556204,0.0026277371,0.0026277372262773
NT5E,2511,0.00025528792,0.0026277371,0.0026277372262773
PLN,2512,0.00025475564,0.003211679,0.0032116788321167
UNC93B1,2513,0.00025469557,0.004379562,0.0040875912408759
SLC6A7,2514,0.00025362958,0.002919708,0.002919708029197
SMASR,2515,0.0002535084,0.004087591,0.002919708029197
LRRC56,2516,0.00025317146,0.0035036497,0.0035036496350364
PLAC8,2517,0.000252006,0.0037956205,0.0032116788321167
OSTN,2518,0.0002515511,0.0026277371,0.0026277372262773
LINC02087,2519,0.0002515147,0.0026277371,0.0026277372262773
SNPH,2520,0.0002511209,0.0026277371,0.0026277372262773
SETBP1-DT,2521,0.00025077222,0.0035036497,0.0035036496350364
COL1A1,2522,0.00025058858,0.002919708,0.0020437956204379
PSMA8,2523,0.00025057228,0.004379562,0.0035036496350364
FAM83H,2524,0.00025042475,0.0035036497,0.0035036496350364
INHA,2525,0.00025018115,0.0035036497,0.0035036496350364
H2BC17,2526,0.00025000266,0.004379562,0.0043795620437956
MARVELD2,2527,0.00024993398,0.002919708,0.002919708029197
LINC01659,2528,0.00024924322,0.0035036497,0.0032116788321167
LINC02671,2529,0.00024902032,0.002919708,0.0017518248175182
RBM46,2530,0.00024867462,0.0035036497,0.0035036496350364
TMEM52B,2531,0.00024866595,0.003211679,0.0020437956204379
LRRC46,2532,0.0002485429,0.0035036497,0.0032116788321167
CLDN19,2533,0.00024844217,0.004087591,0.0040875912408759
LIM2,2534,0.00024756088,0.0035036497,0.0032116788321167
KMO,2535,0.0002474959,0.0035036497,0.0023357664233576
IGFBP3,2536,0.00024722354,0.0037956205,0.0023357664233576
PCDHGB4,2537,0.0002466464,0.0026277371,0.0026277372262773
IQCM,2538,0.00024501933,0.003211679,0.002919708029197
SLC14A2-AS1,2539,0.0002438952,0.003211679,0.0023357664233576
ANPEP,2540,0.00024388355,0.002919708,0.002919708029197
DEFA6,2541,0.00024270543,0.0037956205,0.0035036496350364
HAS3,2542,0.0002424452,0.002919708,0.002919708029197
SCGN,2543,0.00024214537,0.0023357663,0.0023357664233576
ALOX5,2544,0.00024204157,0.003211679,0.002919708029197
LINC01807,2545,0.00024172741,0.0035036497,0.0032116788321167
GATA2-AS1,2546,0.00024116729,0.0026277371,0.0023357664233576
LINC01591,2547,0.00024100789,0.0026277371,0.0026277372262773
ASB17,2548,0.00024013939,0.0037956205,0.0032116788321167
GJD2,2549,0.00024006853,0.002919708,0.002919708029197
ZNF700,2550,0.00023999698,0.002919708,0.002919708029197
LINC00922,2551,0.00023982079,0.0023357663,0.0020437956204379
SCARA5,2552,0.00023923919,0.002919708,0.0026277372262773
SIX6,2553,0.00023907972,0.0011678832,0.0011678832116788
HOATZ,2554,0.0002386935,0.0035036497,0.002919708029197
LRRC2,2555,0.00023785203,0.003211679,0.002919708029197
RNVU1-27,2556,0.0002377131,0.002919708,0.0026277372262773
RASL11A,2557,0.00023729447,0.002919708,0.0023357664233576
TEKTIP1,2558,0.00023704564,0.002919708,0.002919708029197
LINC02074,2559,0.000236521,0.0035036497,0.0020437956204379
LINC02355,2560,0.0002358255,0.0035036497,0.0035036496350364
YBX1P10,2561,0.00023573307,0.002919708,0.0026277372262773
ESRRAP2,2562,0.00023501723,0.0052554742,0.0026277372262773
LINC01554,2563,0.00023486238,0.003211679,0.0032116788321167
POU2F3,2564,0.00023472974,0.0046715327,0.0020437956204379
IFNG-AS1,2565,0.00023471758,0.002919708,0.0026277372262773
LINC00652,2566,0.00023413762,0.002919708,0.002919708029197
LINC00987,2567,0.00023321129,0.004087591,0.0035036496350364
LINC00326,2568,0.0002327119,0.0035036497,0.0023357664233576
ABHD17AP6,2569,0.00023229772,0.004087591,0.0020437956204379
KCNE2,2570,0.00023199095,0.003211679,0.002919708029197
DPYS,2571,0.00023181821,0.002919708,0.002919708029197
TXK,2572,0.00023173176,0.0026277371,0.0023357664233576
FAM177B,2573,0.00023167604,0.003211679,0.0023357664233576
PLSCR2,2574,0.00023147352,0.0035036497,0.002919708029197
MCHR1,2575,0.0002314647,0.003211679,0.002919708029197
LINC00299,2576,0.00023140186,0.002919708,0.002919708029197
SLC24A4,2577,0.00023137286,0.0023357663,0.0023357664233576
CDKN2A,2578,0.0002310268,0.003211679,0.0023357664233576
SLCO6A1,2579,0.00023096331,0.0026277371,0.0020437956204379
MUC4,2580,0.00023020178,0.002919708,0.002919708029197
LINC02028,2581,0.00022965981,0.004379562,0.0040875912408759
RNU1-1,2582,0.00022964017,0.003211679,0.0032116788321167
TMEM26,2583,0.00022934245,0.002919708,0.0026277372262773
COX7B2,2584,0.00022925739,0.003211679,0.0032116788321167
SLC45A2,2585,0.00022912175,0.003211679,0.0026277372262773
ITPK1-AS1,2586,0.0002290413,0.0023357663,0.0023357664233576
EXOC3L2,2587,0.00022844871,0.003211679,0.0017518248175182
RAB19,2588,0.00022842643,0.0035036497,0.0032116788321167
RHAG,2589,0.00022678792,0.003211679,0.002919708029197
ANXA1,2590,0.00022661958,0.0026277371,0.0026277372262773
LRRTM4-AS1,2591,0.00022636678,0.0026277371,0.0020437956204379
GTF3C2-AS1,2592,0.0002262876,0.003211679,0.002919708029197
LINC00463,2593,0.00022596018,0.002919708,0.002919708029197
PAH,2594,0.00022580574,0.003211679,0.002919708029197
PTGER3,2595,0.00022549494,0.0026277371,0.0026277372262773
MPP7-DT,2596,0.00022518913,0.004379562,0.0037956204379562
ABCC11,2597,0.00022490443,0.002919708,0.0020437956204379
LINC01574,2598,0.0002246386,0.0026277371,0.0026277372262773
TAC3,2599,0.00022462406,0.0026277371,0.0026277372262773
MTARC1,2600,0.00022407701,0.0035036497,0.0035036496350364
RN7SL263P,2601,0.00022370767,0.0023357663,0.0023357664233576
NAALADL2-AS1,2602,0.00022255456,0.0035036497,0.0032116788321167
NR1H4,2603,0.00022198206,0.0023357663,0.0023357664233576
LINC02270,2604,0.00022184441,0.0035036497,0.002919708029197
PPEF2,2605,0.00022165343,0.0037956205,0.0032116788321167
AGAP12P,2606,0.00022135391,0.0026277371,0.0026277372262773
LINC02539,2607,0.00022087565,0.004087591,0.0032116788321167
LINC01378,2608,0.00022072364,0.0023357663,0.0023357664233576
FAM180A,2609,0.00022018261,0.0026277371,0.0020437956204379
AIFM3,2610,0.00022011339,0.0026277371,0.0023357664233576
WDFY3-AS1,2611,0.00022011134,0.0037956205,0.0035036496350364
WFIKKN2,2612,0.0002194233,0.002919708,0.0023357664233576
POPDC3,2613,0.00021915819,0.0026277371,0.0026277372262773
LINC02661,2614,0.00021901075,0.0026277371,0.0020437956204379
HERC2P10,2615,0.00021851383,0.0037956205,0.0032116788321167
AKAIN1,2616,0.00021834455,0.0020437955,0.0020437956204379
GGTA2P-1,2617,0.00021829999,0.003211679,0.0032116788321167
NUS1P2,2618,0.00021757181,0.003211679,0.0032116788321167
ANO7L1,2619,0.00021745382,0.0023357663,0.0017518248175182
WIF1,2620,0.00021739061,0.0020437955,0.0017518248175182
CCDC172,2621,0.00021738713,0.002919708,0.002919708029197
MORC1,2622,0.0002173515,0.002919708,0.002919708029197
PM20D1,2623,0.00021733156,0.004087591,0.0037956204379562
LINC00609,2624,0.00021718198,0.0035036497,0.0026277372262773
ZBTB20-AS4,2625,0.00021683444,0.0023357663,0.0023357664233576
GCSAML,2626,0.00021671926,0.0017518249,0.0017518248175182
VSIR,2627,0.0002165541,0.0035036497,0.0032116788321167
SLC5A4,2628,0.00021580435,0.003211679,0.002919708029197
OR9K1P,2629,0.00021576269,0.0037956205,0.0014598540145985
COL10A1,2630,0.00021566868,0.0020437955,0.0020437956204379
PDE6G,2631,0.0002149718,0.0037956205,0.0032116788321167
TM4SF18,2632,0.00021379058,0.002919708,0.0026277372262773
POM121L2,2633,0.00021229466,0.004087591,0.002919708029197
GPR18,2634,0.00021212842,0.002919708,0.0026277372262773
LINC02580,2635,0.0002120012,0.0049635037,0.002919708029197
P2RX6,2636,0.00021190569,0.003211679,0.0026277372262773
C8orf89,2637,0.00021179057,0.002919708,0.002919708029197
SLC26A4,2638,0.00021177102,0.0026277371,0.0026277372262773
ADGRG5,2639,0.00021135114,0.0035036497,0.0023357664233576
NLRP12,2640,0.00021114836,0.0026277371,0.0023357664233576
APOBEC3F,2641,0.00021057254,0.0023357663,0.0023357664233576
ACKR4,2642,0.00021044421,0.0023357663,0.0023357664233576
ANKRD26P1,2643,0.00020913001,0.0023357663,0.0023357664233576
RIPOR3-AS1,2644,0.0002087257,0.003211679,0.0023357664233576
FKBP10,2645,0.00020849462,0.0023357663,0.0023357664233576
LINC02030,2646,0.00020826994,0.002919708,0.0026277372262773
LINC02427,2647,0.00020763974,0.0026277371,0.0026277372262773
ITGA10,2648,0.00020708136,0.0026277371,0.0026277372262773
LINC02868,2649,0.00020676925,0.0023357663,0.0011678832116788
OR2A9P,2650,0.00020673483,0.002919708,0.002919708029197
LINC02080,2651,0.00020663379,0.0035036497,0.0020437956204379
SOX14,2652,0.00020548685,0.001459854,0.0014598540145985
SRL,2653,0.00020505783,0.0020437955,0.0020437956204379
MEP1B,2654,0.00020493768,0.0026277371,0.0023357664233576
LINC00589,2655,0.00020486637,0.0026277371,0.0026277372262773
PKLR,2656,0.00020461732,0.0023357663,0.0023357664233576
GPR20,2657,0.00020441154,0.0035036497,0.002919708029197
C8orf34-AS1,2658,0.00020395647,0.0026277371,0.0023357664233576
LY86-AS1,2659,0.00020384706,0.0026277371,0.0020437956204379
C1orf167,2660,0.00020358256,0.0020437955,0.0020437956204379
VSX2,2661,0.00020356366,0.0017518249,0.0014598540145985
PLIN4,2662,0.00020279251,0.0026277371,0.0026277372262773
BMP3,2663,0.00020227204,0.0017518249,0.0017518248175182
LPAR3,2664,0.00020220251,0.003211679,0.0026277372262773
SAMD12-AS1,2665,0.0002016689,0.0037956205,0.0032116788321167
LGR6,2666,0.00020105248,0.0026277371,0.0020437956204379
DAAM2-AS1,2667,0.00020059802,0.002919708,0.0023357664233576
LINC00658,2668,0.00020046027,0.003211679,0.0032116788321167
CYP4F24P,2669,0.00020046023,0.002919708,0.002919708029197
DM1-AS,2670,0.00020027421,0.0026277371,0.0023357664233576
ZSWIM8-AS1,2671,0.00019989307,0.0023357663,0.0020437956204379
CD5,2672,0.00019986724,0.003211679,0.0026277372262773
GBGT1,2673,0.00019950686,0.002919708,0.0026277372262773
SLC32A1,2674,0.00019874184,0.0026277371,0.0026277372262773
MYOCOS,2675,0.00019825368,0.002919708,0.002919708029197
VN1R76P,2676,0.00019804714,0.0020437955,0.0020437956204379
GRAMD2A,2677,0.00019803189,0.0035036497,0.0032116788321167
CLPSL1,2678,0.0001980305,0.002919708,0.0023357664233576
C3orf49,2679,0.00019753353,0.0026277371,0.0023357664233576
GLB1L3,2680,0.00019751005,0.0026277371,0.0023357664233576
TEX46,2681,0.0001972605,0.002919708,0.002919708029197
LINC02745,2682,0.00019715076,0.0026277371,0.0026277372262773
P3R3URF-PIK3R3,2683,0.00019707164,0.0035036497,0.0035036496350364
SYK,2684,0.0001969374,0.0037956205,0.0035036496350364
CRAMP1,2685,0.00019586089,0.002919708,0.0026277372262773
LINC01221,2686,0.000195344,0.0020437955,0.0020437956204379
PRSS50,2687,0.00019525751,0.002919708,0.002919708029197
NOP9,2688,0.00019478645,0.0026277371,0.0026277372262773
LCP2,2689,0.00019474229,0.0023357663,0.0020437956204379
PRDM1,2690,0.00019448518,0.0026277371,0.0026277372262773
IZUMO2,2691,0.0001940239,0.002919708,0.002919708029197
TEKT4P2,2692,0.0001934063,0.0026277371,0.0026277372262773
DAZL,2693,0.00019335726,0.0026277371,0.0026277372262773
C1orf100,2694,0.0001925316,0.003211679,0.0023357664233576
SPATA18,2695,0.00019241762,0.0023357663,0.0017518248175182
SYP-AS1,2696,0.00019200852,0.0020437955,0.0017518248175182
LINC01707,2697,0.00019181693,0.0026277371,0.0026277372262773
LRP5-1,2698,0.00019169235,0.0023357663,0.0023357664233576
CARTPT,2699,0.00019133583,0.001459854,0.0014598540145985
SPINK4,2700,0.00019050397,0.0035036497,0.0011678832116788
PTGS1,2701,0.00019035718,0.002919708,0.002919708029197
CES3,2702,0.00019029237,0.003211679,0.0026277372262773
NFS1,2703,0.00019029123,0.0023357663,0.0020437956204379
TRP-AGG2-6,2704,0.00019028617,0.002919708,0.002919708029197
CLRN1-AS1,2705,0.00019002185,0.0020437955,0.0020437956204379
DNAJC5G,2706,0.0001895639,0.0017518249,0.0017518248175182
BNIP3P11,2707,0.00018953586,0.0026277371,0.0026277372262773
ANXA10,2708,0.00018952198,0.0020437955,0.0020437956204379
KLHL41,2709,0.00018900365,0.0020437955,0.0020437956204379
TRIM38,2710,0.00018857294,0.0023357663,0.0023357664233576
TP73,2711,0.00018826754,0.0020437955,0.0014598540145985
ZPLD2P,2712,0.00018823189,0.0026277371,0.0023357664233576
KCNK5,2713,0.00018755387,0.0026277371,0.0026277372262773
MTND6P21,2714,0.00018733845,0.0035036497,0.0035036496350364
LINC02224,2715,0.000186356,0.003211679,0.002919708029197
LINC01697,2716,0.00018601348,0.001459854,0.0011678832116788
LINC02378,2717,0.0001858283,0.0017518249,0.0017518248175182
BNC2-AS1,2718,0.00018580732,0.0026277371,0.0026277372262773
NLGN4Y-AS1,2719,0.00018546553,0.003211679,0.0032116788321167
STX11,2720,0.00018510198,0.004087591,0.0037956204379562
LOXL4,2721,0.00018482344,0.0023357663,0.0023357664233576
SLC19A3,2722,0.00018477105,0.0026277371,0.0026277372262773
ZNF385D-AS2,2723,0.00018467191,0.0017518249,0.0014598540145985
SLC6A5-1,2724,0.00018447424,0.0017518249,0.0011678832116788
LINC01719,2725,0.00018402202,0.0023357663,0.0023357664233576
UBE2Q2P16,2726,0.00018372232,0.0023357663,0.0023357664233576
CCDC39-AS1,2727,0.00018305518,0.002919708,0.0026277372262773
KCNJ16,2728,0.00018282083,0.0026277371,0.0026277372262773
IRX4,2729,0.00018265584,0.001459854,0.0014598540145985
TNFAIP6,2730,0.00018241245,0.002919708,0.0023357664233576
EIF2AK3-DT,2731,0.00018241227,0.002919708,0.002919708029197
HTRA4,2732,0.00018231534,0.003211679,0.0026277372262773
LINC02471,2733,0.00018214405,0.0023357663,0.0023357664233576
SUMO2P16,2734,0.00018161412,0.0026277371,0.0023357664233576
MIR3976HG,2735,0.00018131256,0.0026277371,0.0026277372262773
VWA8-AS1,2736,0.00018057204,0.0035036497,0.0035036496350364
RNA5SP437,2737,0.00018002639,0.0023357663,0.0023357664233576
LNCAROD,2738,0.00017965809,0.0020437955,0.0020437956204379
LINC01495,2739,0.00017930199,0.0020437955,0.0017518248175182
LINC02884,2740,0.0001792522,0.0035036497,0.0011678832116788
PCDHGA3,2741,0.00017918144,0.0023357663,0.0023357664233576
LINC02730,2742,0.0001790164,0.003211679,0.0026277372262773
C1orf162,2743,0.00017862533,0.0020437955,0.0020437956204379
GTSCR1,2744,0.00017852,0.0020437955,0.0017518248175182
LHFPL1,2745,0.00017808678,0.0020437955,0.0014598540145985
ANKRD36BP2,2746,0.00017766624,0.002919708,0.0026277372262773
TRDN-AS1,2747,0.00017752641,0.0020437955,0.0020437956204379
RGPD3,2748,0.00017718463,0.0020437955,0.0020437956204379
CYP2G1P,2749,0.00017718319,0.002919708,0.0023357664233576
LINC00111,2750,0.00017696826,0.0020437955,0.0020437956204379
PPIAP72,2751,0.00017689964,0.003211679,0.0032116788321167
SDAD1-AS1,2752,0.00017668994,0.003211679,0.0032116788321167
TPPP2,2753,0.00017643027,0.0035036497,0.0023357664233576
LINC02298,2754,0.00017594648,0.0017518249,0.0017518248175182
MMRN2,2755,0.00017572872,0.0023357663,0.0023357664233576
SEC62-AS1,2756,0.00017550742,0.0023357663,0.0023357664233576
PIWIL3,2757,0.00017534259,0.0026277371,0.0020437956204379
FNDC7,2758,0.00017520833,0.0023357663,0.0023357664233576
RAB13,2759,0.00017518962,0.0017518249,0.0017518248175182
LIMD2,2760,0.0001748103,0.0017518249,0.0017518248175182
LINC02296,2761,0.00017464413,0.0026277371,0.0020437956204379
AJM1,2762,0.00017457416,0.0020437955,0.0020437956204379
ARID3C,2763,0.00017436098,0.002919708,0.002919708029197
LINC02046,2764,0.00017404393,0.002919708,0.0023357664233576
LINC02405,2765,0.00017383033,0.002919708,0.0020437956204379
PRODH,2766,0.00017376951,0.0023357663,0.0023357664233576
IDO2,2767,0.0001732168,0.0026277371,0.0026277372262773
MAP4K1,2768,0.00017292239,0.003211679,0.002919708029197
LINC02193,2769,0.00017288912,0.0020437955,0.0020437956204379
ARSI,2770,0.0001727841,0.0067153284,0.0014598540145985
TMIGD1,2771,0.00017269155,0.002919708,0.0020437956204379
RET,2772,0.00017251556,0.0026277371,0.0023357664233576
LINC02178,2773,0.0001722854,0.0023357663,0.0020437956204379
ANKRD18DP,2774,0.00017201382,0.003211679,0.0023357664233576
PTGER4,2775,0.00017118342,0.0020437955,0.0020437956204379
LINC00927,2776,0.00017054605,0.0026277371,0.0014598540145985
TRPM2-1,2777,0.00017053878,0.0020437955,0.0017518248175182
CD40,2778,0.00017049852,0.0023357663,0.0020437956204379
MIF4GD-DT,2779,0.00017043804,0.0026277371,0.0026277372262773
CYS1,2780,0.00017026722,0.0023357663,0.0020437956204379
LINC01967,2781,0.0001701872,0.0026277371,0.0026277372262773
LAMP3,2782,0.00016982794,0.0020437955,0.0020437956204379
LINC02749,2783,0.00016970301,0.0035036497,0.0032116788321167
LOXHD1,2784,0.00016939621,0.0020437955,0.0017518248175182
AHNAK2,2785,0.0001689772,0.0017518249,0.0017518248175182
SKOR2,2786,0.00016816902,0.001459854,0.0014598540145985
BAALC-AS2,2787,0.00016768526,0.0026277371,0.0023357664233576
CCR6,2788,0.00016738722,0.0023357663,0.0014598540145985
TOMM20L,2789,0.00016689715,0.0023357663,0.0017518248175182
MILR1,2790,0.0001665651,0.0023357663,0.0023357664233576
LINC01054,2791,0.00016614383,0.003211679,0.0020437956204379
MAP4K5,2792,0.00016602606,0.0046715327,0.0011678832116788
TMPRSS6,2793,0.00016583863,0.0037956205,0.0020437956204379
PMS2P5,2794,0.00016575778,0.0023357663,0.0023357664233576
ITGB2,2795,0.00016494686,0.0017518249,0.0017518248175182
SNRK-AS1,2796,0.00016449491,0.0020437955,0.0020437956204379
LINC01445,2797,0.0001643714,0.0023357663,0.0020437956204379
CPSF4L,2798,0.00016412053,0.0026277371,0.0020437956204379
PIEZO1,2799,0.00016341239,0.0020437955,0.0020437956204379
LINC01814,2800,0.0001633766,0.0023357663,0.0020437956204379
ONECUT3,2801,0.00016287292,0.0011678832,0.0011678832116788
INSRR,2802,0.00016267372,0.0023357663,0.0017518248175182
NFILZ,2803,0.00016247269,0.0026277371,0.0011678832116788
KCNU1,2804,0.00016229298,0.0023357663,0.0023357664233576
ARHGAP11B,2805,0.00016228233,0.0011678832,0.0011678832116788
LVRN,2806,0.00016221643,0.0020437955,0.0017518248175182
IFITM3P3,2807,0.00016212367,0.0026277371,0.0026277372262773
LINC02361,2808,0.00016189241,0.0020437955,0.0020437956204379
SULT6B1,2809,0.00016184017,0.0023357663,0.0023357664233576
LINC00689,2810,0.00016177342,0.001459854,0.0014598540145985
CISTR,2811,0.00016169438,0.0017518249,0.0017518248175182
KRT23,2812,0.00016132931,0.0026277371,0.0023357664233576
PLEKHG7,2813,0.00016126745,0.0020437955,0.0020437956204379
LINC01276,2814,0.00016097889,0.0017518249,0.0017518248175182
BIN2,2815,0.00016090875,0.0026277371,0.0026277372262773
MNX1,2816,0.0001604141,0.0017518249,0.0017518248175182
LINC01490,2817,0.00016008438,0.0023357663,0.0014598540145985
CHRNA10,2818,0.00015975474,0.0026277371,0.0026277372262773
HCG20,2819,0.00015953483,0.0023357663,0.0014598540145985
CILP,2820,0.00015918055,0.002919708,0.0026277372262773
LINC02460,2821,0.00015914469,0.0037956205,0.0023357664233576
FNDC10,2822,0.00015888448,0.0020437955,0.0020437956204379
LINC02506,2823,0.00015876946,0.0026277371,0.0023357664233576
CELA2A,2824,0.00015832424,0.0023357663,0.0023357664233576
SRGAP3-AS4,2825,0.00015827527,0.0026277371,0.0026277372262773
HCK,2826,0.00015794957,0.002919708,0.0023357664233576
EVI2A,2827,0.00015788621,0.0020437955,0.0020437956204379
WASH9P,2828,0.00015784198,0.002919708,0.002919708029197
ATAD3C,2829,0.00015736654,0.0020437955,0.0020437956204379
HTR5BP,2830,0.00015731338,0.0026277371,0.0023357664233576
LY86,2831,0.00015707381,0.0023357663,0.0023357664233576
TBX18,2832,0.00015674884,0.0026277371,0.0023357664233576
GNAI2-1,2833,0.00015671348,0.0011678832,0.0011678832116788
LINC01525,2834,0.00015616712,0.0020437955,0.0020437956204379
SPDYE19P,2835,0.00015605008,0.0023357663,0.0023357664233576
C10orf105,2836,0.00015599042,0.0020437955,0.0017518248175182
TH,2837,0.00015597818,0.0011678832,0.0011678832116788
LINC01982,2838,0.00015565698,0.0023357663,0.0020437956204379
TUBA4B,2839,0.00015509162,0.0035036497,0.0020437956204379
RHBG,2840,0.00015438712,0.0017518249,0.0017518248175182
SPI1,2841,0.00015402348,0.0020437955,0.0020437956204379
FCER1G,2842,0.00015362597,0.0020437955,0.0020437956204379
ETNPPL,2843,0.00015344116,0.0017518249,0.0017518248175182
ELF4,2844,0.00015318477,0.0020437955,0.0020437956204379
LRRC38,2845,0.00015265986,0.0026277371,0.0023357664233576
CLEC9A,2846,0.0001526325,0.0017518249,0.0014598540145985
GATA3-AS1,2847,0.00015256586,0.00087591243,0.0008759124087591
OR51E2,2848,0.00015254045,0.0020437955,0.0020437956204379
NOTO,2849,0.0001525288,0.0026277371,0.0011678832116788
CDA,2850,0.00015245724,0.0020437955,0.0017518248175182
DAND5,2851,0.00015242172,0.0026277371,0.0023357664233576
MATK,2852,0.00015241664,0.0020437955,0.0020437956204379
LINC02624,2853,0.000152363,0.002919708,0.0020437956204379
FLJ40288,2854,0.00015222786,0.0023357663,0.0023357664233576
MOBP,2855,0.0001515796,0.0020437955,0.0020437956204379
GGCTP1,2856,0.00015014649,0.0026277371,0.0023357664233576
HTR3E,2857,0.00015010782,0.0020437955,0.0020437956204379
UNCX,2858,0.00014993142,0.001459854,0.0014598540145985
RUFY4,2859,0.00014990689,0.002919708,0.0017518248175182
AGAP7P,2860,0.00014986568,0.0026277371,0.0026277372262773
TAL1,2861,0.00014978045,0.00087591243,0.0008759124087591
CYP3A4,2862,0.00014964676,0.0026277371,0.0020437956204379
LINC00681,2863,0.00014885483,0.0026277371,0.0026277372262773
LINC01622,2864,0.00014857251,0.0020437955,0.0020437956204379
RNU6-1324P,2865,0.00014836495,0.0020437955,0.0020437956204379
LINC00692,2866,0.00014834575,0.0026277371,0.0026277372262773
CCNP,2867,0.0001482082,0.0017518249,0.0011678832116788
TNIP3,2868,0.00014756864,0.0020437955,0.0017518248175182
LINC01763,2869,0.00014711695,0.001459854,0.0014598540145985
MGAT4D,2870,0.00014675106,0.0026277371,0.0026277372262773
ZNF503,2871,0.00014654218,0.0011678832,0.0011678832116788
RNF207,2872,0.00014649256,0.0011678832,0.0011678832116788
AATBC,2873,0.00014648147,0.0023357663,0.0023357664233576
TXNDC8,2874,0.00014608413,0.0017518249,0.0014598540145985
TMEM176B,2875,0.00014588366,0.0017518249,0.0017518248175182
PTF1A,2876,0.00014564727,0.0011678832,0.0011678832116788
ELMO3,2877,0.00014562113,0.0017518249,0.0017518248175182
CD248,2878,0.00014561713,0.0020437955,0.0020437956204379
TGM2,2879,0.00014552953,0.0020437955,0.0020437956204379
EGR4,2880,0.00014535511,0.0020437955,0.0020437956204379
HIC1,2881,0.00014530515,0.001459854,0.0014598540145985
LINC02604,2882,0.00014496771,0.0020437955,0.0020437956204379
LINC01094,2883,0.000144833,0.0023357663,0.0020437956204379
TMEM238L,2884,0.00014471402,0.0023357663,0.0020437956204379
MT1G,2885,0.00014468202,0.0011678832,0.0008759124087591
MROH3P,2886,0.00014462194,0.0020437955,0.0017518248175182
RASD2,2887,0.00014457616,0.001459854,0.0014598540145985
CSF1R,2888,0.00014452326,0.0017518249,0.0017518248175182
ETV3L,2889,0.00014411547,0.0017518249,0.0017518248175182
CLDN10-AS1,2890,0.0001439729,0.0020437955,0.0020437956204379
EGILA,2891,0.00014385613,0.0020437955,0.0020437956204379
