gene,pearson_r_70d,pearson_r_115d
SLC45A4,-0.016141468659043312,-0.01969163492321968
KRT127P,-0.016140708699822426,0.020545808598399162
IL13RA2,-0.016136443242430687,-0.014162971638143063
C11orf58,-0.016131345182657242,0.0008703551720827818
MT-RNR2,0.01612474024295807,0.2794995903968811
CTXN3,-0.016119366511702538,-0.036753375083208084
NTM,-0.016116155311465263,-0.1550004482269287
SH3BP5-AS1,0.016112571582198143,0.03353612497448921
SELENBP1,-0.01610920950770378,-0.020321574062108994
RGS1,0.016103142872452736,0.01300780475139618
SLC17A6,-0.01607847772538662,-0.12249694764614105
LINC02064,0.016073206439614296,0.06854849308729172
LPAR3,0.016045711934566498,0.0654119998216629
GCSAML,0.016031084582209587,-0.004237634129822254
VSIG2-1,0.016028601676225662,0.0
ZC2HC1B,-0.016025319695472717,0.053073689341545105
LINC01786,-0.016016896814107895,-0.013628657907247543
HCN1,0.016016069799661636,0.0006867321208119392
RPL27P6,0.016013363376259804,0.0
DDIT4,-0.01599959284067154,0.22510337829589844
ZNF735,0.015998125076293945,0.0
LINC02774,-0.015980122610926628,-0.017657943069934845
LINC00184,-0.015972953289747238,0.0
SGIP1,-0.015970563516020775,-0.14130254089832306
PYGB,0.015968820080161095,0.01361016370356083
TRG-AS1,0.015964694321155548,0.0
CTXND1,0.01594371534883976,0.16451811790466309
LINC01411,0.015918483957648277,0.03941258415579796
MT1M,-0.0159167367964983,0.04111669957637787
DNAJC28,0.01590799354016781,0.035900428891181946
KCNQ4,-0.015904495492577553,-0.030650047585368156
EYA1,0.01588716357946396,0.1528044492006302
ATP10B,-0.01588546857237816,0.0535099171102047
GALNT14,0.015865322202444077,-0.05422868952155113
PSAPL1,0.0158061683177948,0.007469248026609421
CRB2,0.015797894448041916,0.05860929191112518
ADGRG6,0.01575987972319126,-0.01759752258658409
LINC01704,0.015743151307106018,0.0
KLHL35,-0.015740590170025826,-0.09956223517656326
HM13-AS1,-0.015733372420072556,-0.022459305822849274
PAK6-1,-0.015724822878837585,-0.05533860996365547
ANXA13,-0.015720460563898087,-0.06359229236841202
KRTCAP2P1,-0.015716003254055977,0.0
COL25A1-DT,0.01569318026304245,-0.027634114027023315
RPL21P23,0.015688903629779816,0.0
NLGN4Y-AS1,-0.015676485374569893,0.019002581015229225
STX11,0.015670202672481537,0.0010696817189455032
TDGF1,0.01565553992986679,-0.023606643080711365
TSC22D1-AS1,0.015653591603040695,-0.025184065103530884
SLC13A1,0.01565120369195938,0.0
SCARA5,0.0156245743855834,-0.06876558065414429
SOSTDC1,-0.015624367631971836,-0.019949376583099365
CFC1,0.015620512887835503,0.07831345498561859
LINC00652,0.015606280416250229,0.0
BPIFB1,0.015581133775413036,0.013463309034705162
PLEKHD1,-0.015569287352263927,-0.02193341590464115
RNF217-AS1,-0.015567806549370289,-0.03314996883273125
LINC02475,-0.01552821509540081,-0.03921898826956749
LINC00640,0.01552420575171709,-0.01524682529270649
LINC01763,-0.01552270445972681,-0.006874987855553627
LINC01697,0.015520245768129826,0.03986067324876785
CEMP1,-0.015492871403694153,0.0
KLRB1,0.01546434685587883,0.026358462870121002
MAP2K4P1,-0.01546415127813816,0.015235980972647667
GBX2,-0.015460566617548466,0.020440423861145973
ARPP21,-0.015444236807525158,-0.1919354796409607
GCNT4,-0.015435153618454933,-0.00019003846682608128
MTCO1P40,0.01542665809392929,0.0
TAL1,0.015424393117427826,0.017931155860424042
HMX1,0.015383444726467133,-0.01019263081252575
LINC02402,-0.015336167067289352,0.025648027658462524
UQCRFS1P1,-0.015332275070250034,0.0
ERICH2,-0.015296039171516895,0.03765900060534477
ALPK1,0.015283907763659954,-0.05761142075061798
ITIH6,0.0152773791924119,0.0
KISS1,0.015277288854122162,0.0
BRINP1,-0.015261856839060783,-0.09687930345535278
ENO1,0.015261692926287651,0.15358766913414001
LINC01208,0.015248654410243034,-0.04527653753757477
KCTD19,-0.015240476466715336,-0.06647910177707672
PCP4,-0.01523833442479372,0.11103497445583344
NWD2,0.015227504074573517,-0.0029645897448062897
KCNQ1OT1,-0.015214571729302406,0.0036740489304065704
HMGB1P7,-0.015205740928649902,0.0
DGAT2L6,0.015204062685370445,-0.0062584178522229195
CNGB1,-0.015199171379208565,-0.0865766853094101
CA12,-0.015194823034107685,0.11509323120117188
CEBPB-AS1,0.01518399827182293,-0.01551001612097025
KCND2,0.015177354216575623,0.023655205965042114
KITLG,-0.015157505869865417,-0.22118574380874634
NECTIN3-AS1,-0.015153508633375168,-0.053528763353824615
CCM2,-0.015148659236729145,0.0026205498725175858
KCNK18,-0.015141514129936695,-0.0017143674194812775
SMOC2-1,0.015110939741134644,0.013460775837302208
GOLGA6L2,0.015090864151716232,-0.01572231762111187
CLECL1P,0.015084661543369293,-0.034352656453847885
LIPH,0.015074610710144043,-0.02887731045484543
LINC02271,0.015050990507006645,0.003610507119446993
ZBTB44-DT,-0.015045369043946266,-0.0007048537954688072
BEND3P1,-0.015042610466480255,0.0
KDR,0.015039901249110699,0.028933538123965263
TMPRSS15,0.01501967292279005,0.04390738159418106
LINC02351,-0.01501587126404047,-0.0010178899392485619
SHISA8,0.01499038003385067,0.07945121824741364
AGXT,-0.014984514564275742,0.12706992030143738
LINC01996,0.014968917705118656,0.018560389056801796
PTPRT,0.014967342838644981,0.2017233967781067
SAMD15,0.014954772777855396,0.053522929549217224
LOXL4,0.01495310664176941,0.009646464139223099
RHOD,-0.014951180666685104,0.030953172594308853
EFS,0.014947340823709965,0.025698985904455185
BICDL2,-0.014913165010511875,0.0
GPR183,0.014909323304891586,-0.014082593843340874
RASGRP2,0.014905113726854324,-0.022952618077397346
UNC93B1,-0.014896269887685776,-0.0013522692024707794
IKBKE,0.014854216948151588,0.008482474833726883
LINC02481,-0.014837350696325302,-0.055726729333400726
CCDC197,-0.014835615642368793,0.030303701758384705
OR55B1P,-0.01483357697725296,0.0
MYT1L,-0.014820251613855362,-0.2698522210121155
TDH,0.01481446623802185,0.07576141506433487
ECE2,0.01480273436754942,-0.10884030163288116
LGR5,-0.01478707417845726,0.010723640210926533
TAP2,0.014777645468711853,-0.01976407691836357
PJVK,0.014762627892196178,-0.01668374612927437
ALX3,0.014751896262168884,0.026733417063951492
RN7SL487P,-0.01474976446479559,0.0
CHST8,0.014746085740625858,0.02941397950053215
CIBAR1-DT,-0.014720547944307327,-0.02704060822725296
LINC00343,0.014715990051627159,-0.05129455029964447
CHI3L1,0.014714473858475685,-0.03936748951673508
RPS4XP13,0.014704333618283272,-0.054613493382930756
CDKN2B,0.01470314059406519,-0.000321259256452322
VSX2,-0.014682840555906296,-0.021476050838828087
AADACL3,0.014675695449113846,0.0
ENTR1,-0.014631612226366997,-0.015564430505037308
PMCH,0.014628487639129162,-0.0034289357718080282
LINC01846,0.014617132022976875,-0.025563281029462814
HSPA2,-0.01460439432412386,0.05425397306680679
TIMP4,0.014586612582206726,0.2463177889585495
TMIGD2,-0.01456853374838829,0.0
MADD-AS1,0.014563662931323051,0.0
PCDH11X,0.01456229668110609,-0.07367747277021408
PERP,0.014560593292117119,-0.02160756289958954
LUADT1,0.014557874761521816,0.008412148803472519
DDX19B,0.014527765102684498,-0.08731075376272202
PLAAT2,-0.014527116902172565,0.011293281801044941
CATSPER1,-0.01450966577976942,0.0
SOST,-0.01450966577976942,0.0
LINC02031,0.014479732140898705,0.026180021464824677
C2orf78,-0.014462903141975403,0.03170287609100342
FLJ13224,0.014462381601333618,0.0
KLF4P1,-0.014446805231273174,0.0
LTBR,-0.01444635633379221,-0.025750981643795967
GUCY2GP,-0.01442466676235199,0.0
ADGRV1,0.01442038081586361,-0.15929436683654785
BMPER,0.014416100457310677,-0.16544395685195923
SMARCA5-AS1,-0.01441474724560976,-0.002157950773835182
FPGT,-0.01440885104238987,0.0016094287857413292
LINC02547,0.014408156275749207,0.0
LINC00907,-0.014401085674762726,0.039523348212242126
PFN3,-0.014395399019122124,0.0
IL18RAP,0.014388038776814938,-0.009212909266352654
MRPS31P2,-0.014369983226060867,-0.0051905307918787
NQO2-AS1,0.0143405357375741,0.02500731870532036
XKR5,0.014333292841911316,-0.01100451685488224
DGKQ,-0.01432608813047409,-0.012206397019326687
LINC01765,-0.014311123639345169,0.060651153326034546
ELMO3,0.0143058430403471,0.009679276496171951
MYCNUT,-0.014299023896455765,-0.03461248427629471
GGNBP1,-0.014294900000095367,0.05288057401776314
HHIPL1,0.014284748584032059,-0.05322536081075668
NR1H4,-0.014279564842581749,0.04565868154168129
NEGR1,0.014257276430726051,-0.13296106457710266
LRRC56,-0.014246497303247452,0.006909854244440794
ADAMTS7P4,-0.014217734336853027,-0.014202555641531944
C1orf116,-0.014212384819984436,0.0
SRRM5,-0.014211044646799564,0.021124985069036484
FBXL17,0.01420784555375576,-0.2274744212627411
RPS7P10,0.014203492552042007,0.0379159152507782
NEU4,0.014203210361301899,0.004526561126112938
TEKTIP1,-0.01420069020241499,-0.020769059658050537
EHF,-0.014199066907167435,-0.011398335918784142
TCP11,0.014194205403327942,-0.007631142158061266
EREG,0.014192645438015461,-0.005454821512103081
SLC24A2,-0.014188544824719429,-0.01677662879228592
RASL11A,-0.014184697531163692,0.009056823328137398
STAB2,0.014182998798787594,0.02284201607108116
FLOT2,-0.014172795228660107,0.03507043048739433
GCM1,0.014165505766868591,0.0
SLC22A7,0.014124591834843159,-0.021003590896725655
GZMM,-0.014115378260612488,-0.0019104222301393747
RHEX,-0.014114638790488243,-0.004881113301962614
WNT10A,0.014088178053498268,0.0
LINC02248,0.014085249044001102,0.01209341175854206
ERICH3,-0.01408334355801344,0.0019224714487791061
MBD3L1,-0.014079829677939415,-0.026074346154928207
LINC03088,-0.01407540775835514,-0.06490668654441833
TEX21P,-0.014072032645344734,0.000813373364508152
AGPAT2,0.014061316847801208,0.005403672344982624
ADAP2,-0.014052353799343109,-0.020404905080795288
PITX1,-0.014041290618479252,0.0
PCARE,-0.014028182253241539,-0.011159802787005901
FPR3,-0.01401806715875864,0.0
CELF4,0.014005672186613083,-0.21307210624217987
LINC01726,0.013979692943394184,0.056971900165081024
CCDC162P,-0.013973073102533817,0.0858905017375946
STK24,-0.01395346038043499,0.0035080760717391968
MS4A4A,0.013937843032181263,-0.012476010248064995
AGTRAP,0.013932269997894764,0.14887085556983948
AQP4-AS1,-0.013929950073361397,-0.007994931191205978
DLX6-AS1,-0.013922922313213348,-0.03604565188288689
SLC5A10,0.013894828036427498,-0.056924860924482346
MIR137HG,0.013886978849768639,-0.0728168711066246
STEAP3,0.013883290812373161,0.04589049518108368
HJV,-0.013880718499422073,0.005160974804311991
PSG11-AS1,-0.013876143842935562,-0.08971177041530609
FAM83G,-0.013867074623703957,-0.002541950671002269
LINC02100,-0.013865897431969643,0.06987561285495758
LINC02752,0.01386142149567604,0.03139372169971466
MTRNR2L12,-0.013861037790775299,-0.079538494348526
TMEM202,-0.013857359997928143,0.0
NR5A1,-0.013857359997928143,-0.03653658926486969
LINC01231,-0.013857359997928143,0.0034499645698815584
GGT5,0.013854795135557652,0.05800864100456238
OSMR,0.013837813399732113,-0.03532310575246811
LINC01151,0.0138273686170578,0.009914879687130451
LINC02030,-0.013824934139847755,0.07280609011650085
LINC01933,0.013824560679495335,0.00953746773302555
MFSD13A,0.013811113312840462,-0.06995008885860443
EEF1A2,0.013809445314109325,0.023729005828499794
ART3,0.013771990314126015,0.07819072902202606
LINC02770,0.013771804049611092,0.007568883243948221
LINC01612,-0.013751888647675514,-0.003431501565501094
LINC01992,0.013745507225394249,-0.040540505200624466
ALYREF,0.013741069473326206,0.1490126997232437
MGC4859,0.013723181560635567,0.0268524419516325
HNRNPH1,-0.013708489015698433,-0.015003916807472706
LCMT1-AS1,0.013700166717171669,0.05110781639814377
LINC00968,-0.013686656951904297,0.025001995265483856
CD300LG,0.013685568235814571,0.0
CLEC17A,0.013677835464477539,0.0
SEC23A-AS1,-0.013667606748640537,0.0
FGF3,0.013647598214447498,0.015624537132680416
SEMA3D,-0.013638458214700222,-0.01301116868853569
ZNF57,0.013636309653520584,0.0062311142683029175
TSPAN32,-0.013628608547151089,0.054760001599788666
LINC02698,-0.013625610619783401,-0.017905140295624733
RPL24P4,-0.013599327765405178,0.0
RAPGEF3,-0.01358867809176445,0.011674771085381508
GLIS3-AS1,0.013585633598268032,0.0318373367190361
ARHGAP26-AS1,-0.013580766506493092,0.012667585164308548
RPS4XP11,0.013574374839663506,0.04664014279842377
RIN1,-0.01357299368828535,-0.027308635413646698
TNIK,0.013564864173531532,0.07763440907001495
PDZRN3,-0.01354728639125824,-0.027724288403987885
TRIM17,-0.013545447960495949,-0.04904630780220032
AGXT2,0.013544648885726929,0.045573487877845764
SEZ6L-AS1,0.013539275154471397,0.04014085978269577
HES5,0.013534046709537506,0.13113455474376678
CSPG4P12,-0.01353105902671814,0.0
MTND6P25,0.01352255791425705,0.01126324012875557
COBL,-0.013517947867512703,0.0016697957180440426
RNF183,0.01351530198007822,0.0
SLC18A1,0.013467730954289436,0.009861144237220287
BMP8B,-0.013434058055281639,0.022485271096229553
SLFN12,-0.013431419618427753,0.06991596519947052
GPR149,0.013419314287602901,-0.10877346992492676
CHRD,0.01341414637863636,0.0027637723833322525
TPPP2,-0.01341241504997015,-0.049723461270332336
MS4A8,-0.013410640880465508,0.05956210568547249
PRX,-0.013410361483693123,0.017312411218881607
CHI3L2,0.01339600421488285,0.020713234320282936
LINC01641,-0.013380946591496468,-0.0028113864827901125
UGT2B15,0.013379134237766266,0.0
SEPSECS,-0.013377669267356396,0.032320648431777954
CLCA4-AS1,0.013377045281231403,-0.02595517598092556
RHOXF1P3,0.013376226648688316,0.009113040752708912
FOXF2,-0.013349650427699089,0.04222550615668297
EPN2-AS1,-0.013337760232388973,-0.019420882686972618
LINC02308,0.013329103589057922,-0.014383291825652122
ZDHHC7,0.013326570391654968,-0.0037304451689124107
LMAN1L,0.013325612992048264,-0.004714877810329199
HDAC2-AS2,-0.013313653878867626,-0.1111486405134201
MANSC4,0.013296534307301044,-0.04091712832450867
MGAT4D,0.013289234600961208,0.023255521431565285
CNN3,-0.013285662047564983,0.008127938024699688
HCST,-0.013273101300001144,0.005011038854718208
PSG3,0.013261770829558372,-0.014886217191815376
NLRP12,-0.013250455260276794,0.024054476991295815
CARD14,-0.013244136236608028,-0.04388142004609108
TMEFF2,-0.01323744934052229,-0.17666003108024597
PRSS36,0.013236578553915024,0.017487995326519012
TEX49,-0.013224149122834206,0.004775102715939283
IFIT6P,-0.013216037303209305,0.07112806290388107
MIR3976HG,0.013195567764341831,0.011006955057382584
TRBV26OR9-2,-0.01319276075810194,-0.022308502346277237
PYCARD,-0.01319276075810194,0.0
DDTL,-0.013190138153731823,-0.021870115771889687
UCMA,0.013188093900680542,-0.021432748064398766
NGF-AS1,0.013183603063225746,-0.03678987920284271
LINC01460,-0.013172202743589878,0.0
TYROBP,0.013168654404580593,0.030192958191037178
LINC02149,0.013168111443519592,0.03728843107819557
RPS27L,0.013165971264243126,0.1255444437265396
UGT2B29P,0.013163305819034576,0.02863055095076561
NPC1L1,-0.013162320479750633,0.0
CHN2,0.013159869238734245,-0.016614433377981186
BET1-AS1,0.013154764659702778,-0.008710435591638088
PARS2,-0.013138540089130402,0.006998077966272831
LINC02628,-0.013132981024682522,0.0
ASB8,-0.013125252909958363,0.02081971988081932
CYP19A1,0.013121096417307854,0.0027097491547465324
UBXN7-AS1,-0.013120600953698158,-0.017317967489361763
PAX2,0.013099324889481068,0.003696753643453121
MACORIS,0.013089118525385857,0.037183940410614014
LINC01234,0.013065142557024956,-0.044481709599494934
PPP1R1B,-0.01306318212300539,0.018263395875692368
URB1,0.013063146732747555,-0.041841134428977966
MYOD1,-0.013062547892332077,0.0
CSF2RA,-0.013048171997070312,0.0231588464230299
SUN3,-0.013039376586675644,0.03975924849510193
LINC02759,-0.013031434267759323,-0.0007253168150782585
SELENON,-0.01302922610193491,-0.07406175881624222
CCDC13-AS1,0.01302070077508688,0.0
C1orf232,-0.013009129092097282,0.0
HCLS1,-0.012976841069757938,0.0
LINC02604,-0.012973368167877197,-0.0017161450814455748
LINC01054,-0.012926297262310982,0.0
LINC01201,0.012910416349768639,0.04969523102045059
LINC01554,0.0129025187343359,0.019947215914726257
LYPD1,-0.01289473008364439,0.19501841068267822
GRAMD2A,0.012889566831290722,-0.027864351868629456
ASZ1,0.012870777398347855,-0.011725112795829773
ITPR1,0.012866838835179806,-0.045586876571178436
LINC02671,0.012853086926043034,-0.0024557672441005707
CT69,0.012843464501202106,-0.01288203988224268
SET,0.012824278324842453,0.14169560372829437
SYN3,-0.012823754921555519,-0.09727750718593597
TRPC4,0.0128098726272583,-0.03627490997314453
CPED1,0.012803992256522179,-0.15374872088432312
CLEC6A,0.012798997573554516,0.0
CAMTA1-AS2,0.012795457616448402,0.0
YBX1P10,-0.012789747677743435,-0.04421091079711914
LINC02063,-0.012783808633685112,0.0
C5orf64,0.012758922763168812,0.056953124701976776
ATP6V0CP3,0.012730521149933338,0.0
FAM53B-AS1,0.012707922607660294,-0.010655173100531101
TMEM190,0.0126930121332407,0.05479028820991516
ZNF548,-0.01266806572675705,-0.06457166373729706
MLIP,0.012653511017560959,0.0566919669508934
ADAMTS16-DT,-0.012649083510041237,-0.07429783046245575
LINC02071,0.012648814357817173,0.026155127212405205
LINC01194,-0.012642653658986092,0.03425297513604164
RIPOR3-AS1,-0.012625578790903091,0.018288996070623398
UCKL1-AS1,0.012605372816324234,0.02834906429052353
FAM153B,-0.012596470303833485,-0.016976943239569664
ARL11,-0.01258039753884077,0.005817872937768698
ROBO3,0.012571285478770733,-0.001657513901591301
PRSS12,0.01256813295185566,-0.051598526537418365
PTF1A,0.012560910545289516,0.12749513983726501
AKR7A3,0.012560844421386719,0.022072311490774155
ZFP36L2,-0.012560339644551277,0.16351035237312317
LINC02558,-0.012557361274957657,-0.012571788392961025
LINC01956,-0.012552374973893166,0.011731564998626709
RAB44,0.01254963781684637,-0.030866822227835655
TPH2,-0.012543447315692902,-0.014048115350306034
CYP26C1,-0.01254233531653881,0.062038928270339966
LINC00494,-0.012538067996501923,0.0
LRRC14B,-0.012506338767707348,0.0
CCK,-0.012494274415075779,0.0072602457366883755
LINC01727,0.012487014755606651,0.12530505657196045
CRYBA2,0.012481017969548702,0.0
PRSS44P,-0.01247061975300312,0.0
MEF2C,-0.012468080967664719,-0.1410723626613617
SKAP1-AS1,-0.01246663648635149,0.028527088463306427
PLAC8,0.012447897344827652,-0.012858781963586807
HDAC9-AS1,0.012428061105310917,0.06854848563671112
WNT6,0.012427588924765587,0.0
HTRA4,0.012420695275068283,-0.012021731585264206
AWAT1,0.012415390461683273,0.04568161815404892
PTCHD3P2,-0.012397200800478458,0.0
LINC02217,-0.01239421684294939,-0.0384003184735775
EYS,0.012366651557385921,0.046037521213293076
TGM7,0.012360394932329655,0.0
ST6GALNAC3,-0.012338503263890743,-0.10742145776748657
UPK3A,-0.012337710708379745,0.0
MDFIC2,0.012323673814535141,0.0
FHL5,0.012314238585531712,0.02039916440844536
CLCNKA,-0.012304703705012798,0.0
VN1R107P,0.012293689884245396,0.04314640909433365
DPYD-AS1,-0.01229294016957283,0.005172069184482098
LINC02102,-0.012276739813387394,-0.03414341062307358
LMX1B,-0.012272551655769348,0.039358951151371
MS4A2,0.012242070399224758,0.0
LINC02596,0.012221608310937881,0.0
IL6,-0.012195805087685585,0.0026686936616897583
MYL4,-0.012191236019134521,0.01120138168334961
ARL13A,-0.012188457883894444,4.256889224052429e-05
ISL1,0.012180212885141373,0.0
BOLA2P3,0.012176955118775368,0.0
LINC00645,0.012174541130661964,0.07275748252868652
MESP2,0.012172706425189972,0.028954695910215378
LINC02601,-0.01215832494199276,0.011666834354400635
TPTE2P4,0.012156646698713303,0.0
IL4I1,0.012146685272455215,0.03445347398519516
TMEM63C,-0.01209329068660736,-0.06052030622959137
CYP4F8,-0.012073480524122715,0.0
CDSN,0.012063694186508656,0.0
KLHL7-DT,-0.012058922089636326,-0.02721821889281273
ANGPTL8,-0.012048861011862755,0.039761267602443695
PTGS1,-0.012029767967760563,0.03179516643285751
CASP10,-0.012029594741761684,0.005994517356157303
SERINC4,-0.012026030570268631,0.014623486436903477
LINC02487,0.012025143951177597,-0.017416829243302345
ITGBL1,0.012023799121379852,0.025447191670536995
BAALC-AS2,-0.012013612315058708,0.03583664447069168
NMUR1,0.012010553851723671,0.0
SLAMF1,-0.012008372694253922,0.0
FBF1,0.012002350762486458,0.0
ARPC4,-0.011995654553174973,-0.03047836199402809
IGSF21-AS1,-0.01198960654437542,0.0
AKR1C2,-0.011987471953034401,-0.029553253203630447
CRYBG3,-0.011969558894634247,-0.012505307793617249
LINC00243,0.011954612098634243,0.010534677654504776
NPAS1,-0.011950334534049034,-0.04697651416063309
CACNA2D3,0.011936693452298641,-0.2338058054447174
LINC02252,-0.011934209614992142,0.0
VWC2L,-0.011933556757867336,-0.07976530492305756
SNTN,-0.011924736201763153,0.03672415763139725
RLN1,0.01192394457757473,0.051113199442625046
LINC00299,0.011885276064276695,0.04409582167863846
DHH,-0.011868187226355076,0.058273911476135254
POPDC3,-0.011860343627631664,-0.055730171501636505
RNVU1-2A,0.011833496391773224,0.0
LINC02520,-0.011829131282866001,0.041473936289548874
FGL1,0.011813066899776459,0.00852577481418848
PPP4R1-AS1,-0.011806030757725239,0.01072324812412262
LINC00703,0.0117979496717453,0.04652776941657066
UBE2U,0.011796417646110058,0.0016565187834203243
ZFP91-CNTF,-0.011796349659562111,-0.07554233074188232
MYDGF-1,0.01179275568574667,-0.035950805991888046
RPS4XP2,0.011791014112532139,0.0
LHX5,-0.011789871379733086,-0.0003792170900851488
LINC00384,-0.01177605427801609,0.0
LINC01381,0.01175893284380436,-0.014402039349079132
BPIFB9P,-0.011743590235710144,-0.048954594880342484
DNAJB4,-0.011743079870939255,-0.01588449440896511
ARL5C,-0.011737714521586895,0.02795041725039482
CAPN14,0.011727821081876755,-0.008140534162521362
KMO,-0.011727609671652317,-0.01682756096124649
CETP,-0.011718574911355972,0.029846321791410446
CTSS,-0.011716354638338089,-0.023870153352618217
NPFFR2,0.011713271029293537,0.010327703319489956
BARX2,-0.01171147171407938,0.003078400855883956
FGF6,-0.01167826633900404,0.010279779322445393
MRGPRX2,-0.01167826633900404,0.0
LINC02033,0.011662631295621395,-0.019927367568016052
SCNM1,0.011660969816148281,0.12260833382606506
LINC01307,-0.011644973419606686,-0.04338071122765541
SLC26A9,0.011631234548985958,0.002540325280278921
CDC42-AS1,0.011616421863436699,0.021669920533895493
RPL37P2,-0.011600245721638203,0.05800864100456238
WT1,0.011598545126616955,0.011633914895355701
UBE2Q2P16,0.011593281291425228,-0.004494321532547474
LZTS1-AS1,0.01158100925385952,0.01527924183756113
LINC02546,0.011580754071474075,-0.006463853642344475
ANKS1B,-0.011576526798307896,0.10170451551675797
UBL5P2,0.011573846451938152,0.020985152572393417
TMEM176B,-0.011562447063624859,0.0
CSMD2,0.01155870221555233,-0.12539593875408173
LINC01837,-0.0115561094135046,-0.028508465737104416
DLEC1,0.011547230184078217,0.048661068081855774
CHRNA3,0.011545544490218163,-0.05330900847911835
SETBP1-DT,0.011541096493601799,0.005968330428004265
SPEGNB,0.01151185855269432,0.06760625541210175
GHRH,0.011493740603327751,-0.02287246286869049
RAB13,-0.011473571881651878,-0.04532281309366226
GLIS3,-0.011473551392555237,0.03605121374130249
INE2,-0.011470021679997444,-0.015360903926193714
TBX15,0.011457434855401516,0.04390975087881088
TRIM26BP,-0.011451220139861107,0.03307168558239937
CAPN13,0.011439917609095573,-0.021814417093992233
PTPRS,0.01142800971865654,-0.07037985324859619
MRPL57P8,0.011419758200645447,0.0
NKX6-2,0.011413367465138435,0.20845702290534973
LHX3,-0.011405277997255325,0.027578774839639664
LINC02764,0.011398444883525372,-0.0003751299809664488
CARM1P1,0.011388400569558144,0.11687357723712921
PHYHIP,0.011381625197827816,-0.010652009397745132
ADAMTS20,0.011378221213817596,0.0211610347032547
TRAPPC10,-0.011372249573469162,-0.028051314875483513
ARMH2,0.011331615038216114,-0.018173499032855034
ARHGEF33,-0.011328975670039654,0.005261268466711044
MFSD3,-0.011328006163239479,0.013438783586025238
TESPA1,-0.01132209412753582,0.0
NIBAN3,-0.01131390780210495,-0.03448609262704849
EGR4,-0.011303693987429142,0.0
STRA6,0.011301371268928051,0.02131134644150734
ADORA2A-AS1,-0.011298033408820629,-0.02660340443253517
ANGPT4,0.011288309469819069,0.01428955513983965
ZNF208,-0.011273973621428013,-0.050429634749889374
FAM167B,-0.011269360780715942,0.02132074534893036
MT-ATP6,0.011267516762018204,0.31120914220809937
PCED1B-AS1,0.011263828724622726,0.01706814579665661
BDNF,-0.011259304359555244,-0.023705201223492622
LINC00845,0.011225434020161629,-0.002233255421742797
RAB9B,0.011195730417966843,-0.02535906806588173
DNAH3,-0.011187553405761719,-0.04133781045675278
VAX1,-0.01115043368190527,-0.029622908681631088
LINC02832,0.01114901527762413,-0.006402553990483284
SPATA3,0.011134312488138676,0.07423161715269089
PKP1,-0.01110786572098732,0.0
VTN,0.0110967131331563,0.005607822444289923
IL17B,-0.0110884178429842,0.0
ALCAM,-0.011086058802902699,0.12895609438419342
RABGAP1L-AS1,0.011085007339715958,0.05360241234302521
CCR6,0.011048739776015282,-0.012393759563565254
SERPINB5,0.011047274805605412,0.0
GIMAP4,0.011047274805605412,0.029812555760145187
SRGAP3-AS4,-0.011044319719076157,0.04593202844262123
DUXAP9,-0.011042608879506588,0.052909236401319504
SLC4A1,0.011039890348911285,-0.034391164779663086
MROH3P,0.01103923562914133,0.056682463735342026
WDR95P,-0.011020166799426079,0.012508992105722427
SLC27A6,-0.010994967073202133,-0.01136118732392788
LRP5-1,0.010984051041305065,-0.04985463619232178
CFAP144,-0.010982037521898746,0.17279858887195587
SLC35F4,0.010964286513626575,0.06597726047039032
SCN7A,-0.010963291861116886,-0.04220495745539665
SLC5A9,0.010958670638501644,0.061585746705532074
STK32A,-0.010948901996016502,-0.07324366271495819
TDRD1,0.010946709662675858,0.07252975553274155
TGFBI,0.010938453488051891,0.06643654406070709
SULF2,0.010919786989688873,0.12898877263069153
LINC02749,-0.010910429060459137,0.025977766141295433
SLC30A2,-0.010910289362072945,-0.03601532056927681
LINC01242,-0.010894699022173882,0.02115938439965248
RN7SL239P,-0.010884364135563374,0.055634211748838425
FGF7,-0.010867485776543617,0.004698837175965309
ZBTB7C,0.010863575153052807,0.09447642415761948
WARS2-IT1,-0.010853537358343601,0.025462446734309196
GOLGA6L5P,-0.010850711725652218,0.0
PUDPP1,-0.010850711725652218,0.0
MYH6,-0.010850711725652218,-0.017434393987059593
FOXP1-AS1,0.010844333097338676,-0.008789923042058945
LINC02413,0.01083383895456791,-0.037233490496873856
JAKMIP3,0.010831175372004509,-0.10663725435733795
BNIP3P11,-0.010818256065249443,0.0
LINC02549,-0.010816619731485844,-0.041535884141922
NAALADL2-AS2,-0.010816365480422974,-0.0007026395760476589
RFTN2,-0.010808805003762245,0.0665113627910614
UBE2L4,-0.010807047598063946,0.0
MT-CO1,0.010794885456562042,0.3062559962272644
LINC00629,-0.010784474201500416,0.000741757161449641
POU4F1,0.01077425479888916,-0.029759226366877556
AHR,0.010771059431135654,-0.014104165136814117
PCDHB16,-0.010767628438770771,-0.12695878744125366
GOLGA8M,-0.010764159262180328,-0.018498677760362625
HOXA-AS2,-0.010749979875981808,0.04205285385251045
LBX1,-0.01071891188621521,0.0
LINC00923,0.01071017887443304,-0.004668375477194786
ENAM,0.01070371363312006,-0.010730501264333725
LSM12P1,-0.010702904313802719,0.020100129768252373
IRF6,0.010700898244976997,-0.06701591610908508
LINC02080,-0.01070057600736618,0.03121592104434967
INHBC,0.010694647207856178,-0.0727277547121048
